Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
10549,M001642,None,219.0,,WK019703
10554,1014800_1,None,71.0,,WK019703
10555,1014850_2,None,28.0,,WK019703
10662,M000297,None,912.0,,BU01970301
10663,M001642,None,204.0,,BU01970301
10668,1014800_1,None,75.0,,BU01970301
10669,1014850_2,None,25.0,,BU01970301
10778,M000297,None,1032.0,,BU01970302
10779,M001642,None,211.0,,BU01970302
10784,1014800_1,None,80.0,,BU01970302
10785,1014850_2,None,19.0,,BU01970302
10894,M000297,None,578.0,,BU01970303
10895,M001642,None,245.0,,BU01970303
10900,1014800_1,None,82.0,,BU01970303
10901,1014850_2,None,18.0,,BU01970303
11010,M000297,None,1282.0,,BU01970304
11011,M001642,None,224.0,,BU01970304
11016,1014800_1,None,74.0,,BU01970304
11017,1014850_2,None,26.0,,BU01970304
11126,M000297,None,334.0,,BU01970305
11127,M001642,None,334.0,,BU01970305
11132,1014800_1,None,83.0,,BU01970305
11133,1014850_2,None,17.0,,BU01970305
11240,M000297,None,440.0,,BU01970306
11241,M001642,None,193.0,,BU01970306
11246,1014800_1,None,83.0,,BU01970306
11247,1014850_2,None,17.0,,BU01970306
11354,M000297,None,1329.0,,BU01970307
11355,M001642,None,198.0,,BU01970307
11360,1014800_1,None,48.0,,BU01970307
11361,1014850_2,None,52.0,,BU01970307
11470,M000297,None,3789.0,,WK019704
11471,M001642,None,233.0,,WK019704
11476,1014800_1,None,65.0,,WK019704
11477,1014850_2,None,35.0,,WK019704
11584,M000297,None,1434.0,,BU01970400
11585,M001642,None,203.0,,BU01970400
11590,1014800_1,None,50.0,,BU01970400
11591,1014850_2,None,50.0,,BU01970400
11700,M000297,None,828.0,,BU01970401
11701,M001642,None,237.0,,BU01970401
11706,1014800_1,None,69.0,,BU01970401
11707,1014850_2,None,31.0,,BU01970401
11816,M000297,None,1023.0,,BU01970402
11817,M001642,None,220.0,,BU01970402
11822,1014800_1,None,71.0,,BU01970402
11823,1014850_2,None,29.0,,BU01970402
11932,M000297,None,140.0,,BU01970403
11933,M001642,None,291.0,,BU01970403
11938,1014800_1,None,89.0,,BU01970403
11939,1014850_2,None,11.0,,BU01970403
12046,M000297,None,106.0,,BU01970408
12047,M001642,None,357.0,,BU01970408
12052,1014800_1,None,86.0,,BU01970408
12053,1014850_2,None,14.0,,BU01970408
12154,M000297,None,258.0,,BU01970409
12155,M001642,None,346.0,,BU01970409
12160,1014800_1,None,87.0,,BU01970409
12161,1014850_2,None,13.0,,BU01970409
12265,M000297,None,12181.0,,GM0059
12266,M001642,None,206.0,,GM0059
12271,1014800_1,None,64.0,,GM0059
12272,1014850_2,None,36.0,,GM0059
12379,M000297,None,5127.0,,WK005900
12380,M001642,None,198.0,,WK005900
12385,1014800_1,None,64.0,,WK005900
12386,1014850_2,None,36.0,,WK005900
12493,M000297,None,2307.0,,BU00590000
12494,M001642,None,190.0,,BU00590000
12499,1014800_1,None,61.0,,BU00590000
12500,1014850_2,None,39.0,,BU00590000
12609,M000297,None,426.0,,BU00590001
12610,M001642,None,202.0,,BU00590001
12615,1014800_1,None,68.0,,BU00590001
12616,1014850_2,None,32.0,,BU00590001
12725,M000297,None,883.0,,BU00590002
12726,M001642,None,171.0,,BU00590002
12731,1014800_1,None,58.0,,BU00590002
12732,1014850_2,None,42.0,,BU00590002
12841,M000297,None,657.0,,BU00590003
12842,M001642,None,186.0,,BU00590003
12847,1014800_1,None,61.0,,BU00590003
12848,1014850_2,None,39.0,,BU00590003
12957,M000297,None,324.0,,BU00590004
12958,M001642,None,169.0,,BU00590004
12963,1014800_1,None,66.0,,BU00590004
12964,1014850_2,None,34.0,,BU00590004
13073,M000297,None,241.0,,BU00590005
13074,M001642,None,298.0,,BU00590005
13079,1014800_1,None,76.0,,BU00590005
13080,1014850_2,None,24.0,,BU00590005
13183,M000297,None,34.0,,BU00590006
13184,M001642,None,308.0,,BU00590006
13189,1014800_1,None,97.0,,BU00590006
13190,1014850_2,None,3.0,,BU00590006
13260,M000297,None,131.0,,BU00590007
13261,M001642,None,317.0,,BU00590007
13266,1014800_1,None,92.0,,BU00590007
13267,1014850_2,None,8.0,,BU00590007
13366,M000297,None,94.0,,BU00590008
13367,M001642,None,305.0,,BU00590008
13372,1014800_1,None,89.0,,BU00590008
13373,1014850_2,None,11.0,,BU00590008
13464,M000297,None,30.0,,BU00590009
13465,M001642,None,334.0,,BU00590009
13470,1014800_1,None,97.0,,BU00590009
13471,1014850_2,None,3.0,,BU00590009
13541,M000297,None,1370.0,,WK005901
13542,M001642,None,213.0,,WK005901
13547,1014800_1,None,74.0,,WK005901
13548,1014850_2,None,26.0,,WK005901
13655,M000297,None,107.0,,BU00590100
13656,M001642,None,169.0,,BU00590100
13661,1014800_1,None,80.0,,BU00590100
13662,1014850_2,None,20.0,,BU00590100
13759,M000297,None,661.0,,BU00590102
13760,M001642,None,193.0,,BU00590102
13765,1014800_1,None,69.0,,BU00590102
13766,1014850_2,None,31.0,,BU00590102
13875,M000297,None,437.0,,BU00590103
13876,M001642,None,205.0,,BU00590103
13881,1014800_1,None,73.0,,BU00590103
13882,1014850_2,None,27.0,,BU00590103
13991,M000297,None,22.0,,BU00590107
13992,M001642,None,308.0,,BU00590107
13997,1014800_1,None,86.0,,BU00590107
13998,1014850_2,None,14.0,,BU00590107
14068,M000297,None,71.0,,BU00590108
14069,M001642,None,350.0,,BU00590108
14074,1014800_1,None,89.0,,BU00590108
14075,1014850_2,None,11.0,,BU00590108
14162,M000297,None,72.0,,BU00590109
14163,M001642,None,348.0,,BU00590109
14168,1014800_1,None,92.0,,BU00590109
14169,1014850_2,None,8.0,,BU00590109
14258,M000297,None,5684.0,,WK005902
14259,M001642,None,212.0,,WK005902
14264,1014800_1,None,61.0,,WK005902
14265,1014850_2,None,39.0,,WK005902
14372,M000297,None,2703.0,,BU00590200
14373,M001642,None,196.0,,BU00590200
14378,1014800_1,None,52.0,,BU00590200
14379,1014850_2,None,48.0,,BU00590200
14488,M000297,None,1695.0,,BU00590201
14489,M001642,None,203.0,,BU00590201
14494,1014800_1,None,64.0,,BU00590201
14495,1014850_2,None,36.0,,BU00590201
14604,M000297,None,364.0,,BU00590202
14605,M001642,None,205.0,,BU00590202
14610,1014800_1,None,76.0,,BU00590202
14611,1014850_2,None,24.0,,BU00590202
14718,M000297,None,319.0,,BU00590203
14719,M001642,None,200.0,,BU00590203
14724,1014800_1,None,67.0,,BU00590203
14725,1014850_2,None,33.0,,BU00590203
14834,M000297,None,161.0,,BU00590206
14835,M001642,None,302.0,,BU00590206
14840,1014800_1,None,62.0,,BU00590206
14841,1014850_2,None,38.0,,BU00590206
14944,M000297,None,105.0,,BU00590207
14945,M001642,None,323.0,,BU00590207
14950,1014800_1,None,87.0,,BU00590207
14951,1014850_2,None,13.0,,BU00590207
15050,M000297,None,148.0,,BU00590208
15051,M001642,None,341.0,,BU00590208
15056,1014800_1,None,95.0,,BU00590208
15057,1014850_2,None,5.0,,BU00590208
15160,M000297,None,189.0,,BU00590209
15161,M001642,None,317.0,,BU00590209
15166,1014800_1,None,83.0,,BU00590209
15167,1014850_2,None,17.0,,BU00590209
15267,M000297,None,8408.0,,GM0482
15268,M001642,None,252.0,,GM0482
15273,1014800_1,None,61.0,,GM0482
15274,1014850_2,None,39.0,,GM0482
15381,M000297,None,2140.0,,WK048201
15382,M001642,None,279.0,,WK048201
15387,1014800_1,None,65.0,,WK048201
15388,1014850_2,None,34.0,,WK048201
15496,M000297,None,382.0,,BU04820101
15497,M001642,None,349.0,,BU04820101
15502,1014800_1,None,75.0,,BU04820101
15503,1014850_2,None,25.0,,BU04820101
15612,M000297,None,386.0,,BU04820102
15613,M001642,None,173.0,,BU04820102
15618,1014800_1,None,30.0,,BU04820102
15619,1014850_2,None,70.0,,BU04820102
15724,M000297,None,674.0,,BU04820103
15725,M001642,None,231.0,,BU04820103
15730,1014800_1,None,72.0,,BU04820103
15731,1014850_2,None,28.0,,BU04820103
15840,M000297,None,200.0,,BU04820104
15841,M001642,None,349.0,,BU04820104
15846,1014800_1,None,84.0,,BU04820104
15847,1014850_2,None,16.0,,BU04820104
15956,M000297,None,498.0,,BU04820105
15957,M001642,None,345.0,,BU04820105
15962,1014800_1,None,66.0,,BU04820105
15963,1014850_2,None,29.0,,BU04820105
16073,M000297,None,1618.0,,WK048202
16074,M001642,None,238.0,,WK048202
16079,1014800_1,None,60.0,,WK048202
16080,1014850_2,None,39.0,,WK048202
16187,M000297,None,243.0,,BU04820201
16188,M001642,None,333.0,,BU04820201
16193,1014800_1,None,92.0,,BU04820201
16194,1014850_2,None,8.0,,BU04820201
16303,M000297,None,568.0,,BU04820202
16304,M001642,None,202.0,,BU04820202
16309,1014800_1,None,61.0,,BU04820202
16310,1014850_2,None,39.0,,BU04820202
16417,M000297,None,160.0,,BU04820203
16418,M001642,None,299.0,,BU04820203
16423,1014800_1,None,71.0,,BU04820203
16424,1014850_2,None,29.0,,BU04820203
16530,M000297,None,3.0,,BU04820204
16582,M000297,None,444.0,,BU04820205
16583,M001642,None,198.0,,BU04820205
16588,1014800_1,None,39.0,,BU04820205
16589,1014850_2,None,61.0,,BU04820205
16698,M000297,None,200.0,,BU04820206
16699,M001642,None,253.0,,BU04820206
16704,1014800_1,None,58.0,,BU04820206
16705,1014850_2,None,42.0,,BU04820206
16814,M000297,None,3080.0,,WK048203
16815,M001642,None,234.0,,WK048203
16820,1014800_1,None,64.0,,WK048203
16821,1014850_2,None,36.0,,WK048203
16928,M000297,None,358.0,,BU04820301
16929,M001642,None,306.0,,BU04820301
16934,1014800_1,None,85.0,,BU04820301
16935,1014850_2,None,15.0,,BU04820301
17044,M000297,None,220.0,,BU04820302
17045,M001642,None,337.0,,BU04820302
17050,1014800_1,None,100.0,,BU04820302
17051,1014850_2,None,0.0,,BU04820302
17156,M000297,None,394.0,,BU04820303
17157,M001642,None,243.0,,BU04820303
17162,1014800_1,None,74.0,,BU04820303
17163,1014850_2,None,26.0,,BU04820303
17272,M000297,None,313.0,,BU04820304
17273,M001642,None,268.0,,BU04820304
17278,1014800_1,None,86.0,,BU04820304
17279,1014850_2,None,14.0,,BU04820304
17386,M000297,None,383.0,,BU04820305
17387,M001642,None,237.0,,BU04820305
17392,1014800_1,None,49.0,,BU04820305
17393,1014850_2,None,51.0,,BU04820305
17500,M000297,None,656.0,,BU04820306
17501,M001642,None,209.0,,BU04820306
17506,1014800_1,None,52.0,,BU04820306
17507,1014850_2,None,48.0,,BU04820306
17616,M000297,None,756.0,,BU04820307
17617,M001642,None,170.0,,BU04820307
17622,1014800_1,None,47.0,,BU04820307
17623,1014850_2,None,53.0,,BU04820307
17730,M000297,None,1495.0,,WK048204
17731,M001642,None,255.0,,WK048204
17736,1014800_1,None,50.0,,WK048204
17737,1014850_2,None,50.0,,WK048204
17844,M000297,None,544.0,,BU04820401
17845,M001642,None,223.0,,BU04820401
17850,1014800_1,None,48.0,,BU04820401
17851,1014850_2,None,52.0,,BU04820401
17958,M000297,None,630.0,,BU04820402
17959,M001642,None,232.0,,BU04820402
17964,1014800_1,None,56.0,,BU04820402
17965,1014850_2,None,44.0,,BU04820402
18074,M000297,None,90.0,,BU04820403
18075,M001642,None,749.0,,BU04820403
18080,1014800_1,None,98.0,,BU04820403
18081,1014850_2,None,2.0,,BU04820403
18174,M000297,None,231.0,,BU04820404
18175,M001642,None,201.0,,BU04820404
