Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
6674,M000297,None,30.0,,BU00100104
6680,1014850_2,None,7.0,,BU00100104
6750,M000297,None,107.0,,BU00100107
6757,1014850_2,None,13.0,,BU00100107
6846,M000297,None,5.0,,BU00100108
6902,M000297,None,1.0,,BU00100109
6952,M000297,None,1707.0,,WK001002
6959,1014850_2,None,28.0,,WK001002
7055,M000297,None,416.0,,BU00100200
7062,1014850_2,None,26.0,,BU00100200
7158,M000297,None,177.0,,BU00100201
7165,1014850_2,None,12.0,,BU00100201
7259,M000297,None,123.0,,BU00100202
7266,1014850_2,None,46.0,,BU00100202
7355,M000297,None,60.0,,BU00100203
7362,1014850_2,None,10.0,,BU00100203
7441,M000297,None,819.0,,BU00100205
7448,1014850_2,None,32.0,,BU00100205
7544,M000297,None,30.0,,BU00100207
7550,1014850_2,None,23.0,,BU00100207
7620,M000297,None,82.0,,BU00100209
7627,1014850_2,None,23.0,,BU00100209
7713,M000297,None,1734.0,,WK001003
7720,1014850_2,None,22.0,,WK001003
7816,M000297,None,310.0,,BU00100300
7823,1014850_2,None,35.0,,BU00100300
7919,M000297,None,534.0,,BU00100301
7926,1014850_2,None,23.0,,BU00100301
8022,M000297,None,420.0,,BU00100302
8029,1014850_2,None,21.0,,BU00100302
8125,M000297,None,122.0,,BU00100303
8132,1014850_2,None,20.0,,BU00100303
8219,M000297,None,79.0,,BU00100304
8226,1014850_2,None,16.0,,BU00100304
8307,M000297,None,43.0,,BU00100305
8313,1014850_2,None,5.0,,BU00100305
8385,M000297,None,226.0,,BU00100309
8392,1014850_2,None,15.0,,BU00100309
8481,M000297,None,97905.0,,GM0014
8488,1014850_2,None,61.0,,GM0014
8584,M000297,None,10850.0,,WK001400
8591,1014850_2,None,78.0,,WK001400
8687,M000297,None,1970.0,,BU00140000
8694,1014850_2,None,79.0,,BU00140000
8788,M000297,None,3266.0,,BU00140001
8795,1014850_2,None,79.0,,BU00140001
8890,M000297,None,2128.0,,BU00140002
8897,1014850_2,None,80.0,,BU00140002
8993,M000297,None,939.0,,BU00140003
9000,1014850_2,None,82.0,,BU00140003
9094,M000297,None,0.0,,BU00140004
9149,M000297,None,1922.0,,BU00140005
9156,1014850_2,None,69.0,,BU00140005
9251,M000297,None,549.0,,BU00140006
9258,1014850_2,None,82.0,,BU00140006
9352,M000297,None,3.0,,BU00140007
9409,M000297,None,73.0,,BU00140008
9416,1014850_2,None,29.0,,BU00140008
9502,M000297,None,10431.0,,WK001401
9509,1014850_2,None,63.0,,WK001401
9605,M000297,None,545.0,,BU00140100
9612,1014850_2,None,42.0,,BU00140100
9706,M000297,None,2676.0,,BU00140101
9713,1014850_2,None,66.0,,BU00140101
9811,M000297,None,702.0,,BU00140102
9818,1014850_2,None,46.0,,BU00140102
9914,M000297,None,2481.0,,BU00140103
9921,1014850_2,None,67.0,,BU00140103
10017,M000297,None,1135.0,,BU00140104
10024,1014850_2,None,66.0,,BU00140104
10119,M000297,None,509.0,,BU00140105
10126,1014850_2,None,74.0,,BU00140105
10222,M000297,None,1757.0,,BU00140106
10229,1014850_2,None,66.0,,BU00140106
10323,M000297,None,624.0,,BU00140107
10330,1014850_2,None,43.0,,BU00140107
10426,M000297,None,1.0,,BU00140108
10475,M000297,None,1.0,,BU00140109
10532,M000297,None,7059.0,,WK001402
10539,1014850_2,None,59.0,,WK001402
10635,M000297,None,1377.0,,BU00140200
10642,1014850_2,None,60.0,,BU00140200
10738,M000297,None,1952.0,,BU00140201
10745,1014850_2,None,51.0,,BU00140201
10843,M000297,None,2477.0,,BU00140202
10850,1014850_2,None,58.0,,BU00140202
10944,M000297,None,1253.0,,BU00140203
10951,1014850_2,None,73.0,,BU00140203
11045,M000297,None,9409.0,,WK001403
11052,1014850_2,None,80.0,,WK001403
11148,M000297,None,2123.0,,BU00140300
11155,1014850_2,None,89.0,,BU00140300
11249,M000297,None,4526.0,,BU00140301
11256,1014850_2,None,83.0,,BU00140301
11352,M000297,None,2760.0,,BU00140302
11359,1014850_2,None,68.0,,BU00140302
11456,M000297,None,6612.0,,WK001404
11463,1014850_2,None,72.0,,WK001404
11557,M000297,None,2542.0,,BU00140400
11564,1014850_2,None,68.0,,BU00140400
11658,M000297,None,1144.0,,BU00140401
11665,1014850_2,None,91.0,,BU00140401
11759,M000297,None,1812.0,,BU00140402
11766,1014850_2,None,78.0,,BU00140402
11862,M000297,None,709.0,,BU00140403
11869,1014850_2,None,56.0,,BU00140403
11963,M000297,None,405.0,,BU00140404
11970,1014850_2,None,51.0,,BU00140404
12064,M000297,None,870.0,,WK001405
12071,1014850_2,None,57.0,,WK001405
12167,M000297,None,407.0,,BU00140500
12174,1014850_2,None,64.0,,BU00140500
12270,M000297,None,180.0,,BU00140501
12277,1014850_2,None,46.0,,BU00140501
12363,M000297,None,15.0,,BU00140502
12425,M000297,None,223.0,,BU00140503
12432,1014850_2,None,54.0,,BU00140503
12524,M000297,None,0.0,,BU00140504
12590,M000297,None,4.0,,BU00140505
12652,M000297,None,11.0,,BU00140506
12714,M000297,None,7.0,,BU00140507
12780,M000297,None,12.0,,BU00140508
12844,M000297,None,0.0,,BU00140509
12893,M000297,None,10.0,,BU00140510
12953,M000297,None,1.0,,BU00140511
13002,M000297,None,9736.0,,WK001406
13009,1014850_2,None,45.0,,WK001406
13105,M000297,None,66.0,,BU00140600
13112,1014850_2,None,15.0,,BU00140600
13203,M000297,None,1618.0,,BU00140601
13210,1014850_2,None,37.0,,BU00140601
13308,M000297,None,291.0,,BU00140602
13315,1014850_2,None,12.0,,BU00140602
13413,M000297,None,436.0,,BU00140603
13420,1014850_2,None,9.0,,BU00140603
13518,M000297,None,3152.0,,BU00140604
13525,1014850_2,None,44.0,,BU00140604
13623,M000297,None,2812.0,,BU00140605
13630,1014850_2,None,73.0,,BU00140605
13726,M000297,None,1361.0,,BU00140606
13733,1014850_2,None,19.0,,BU00140606
13831,M000297,None,6038.0,,WK001407
13838,1014850_2,None,59.0,,WK001407
13934,M000297,None,2662.0,,BU00140700
13941,1014850_2,None,67.0,,BU00140700
14037,M000297,None,2655.0,,BU00140701
14044,1014850_2,None,62.0,,BU00140701
14142,M000297,None,296.0,,BU00140702
14149,1014850_2,None,25.0,,BU00140702
14247,M000297,None,1.0,,BU00140703
14309,M000297,None,423.0,,BU00140704
14316,1014850_2,None,3.0,,BU00140704
14414,M000297,None,1.0,,BU00140705
14469,M000297,None,4810.0,,WK001408
14476,1014850_2,None,34.0,,WK001408
14572,M000297,None,858.0,,BU00140800
14579,1014850_2,None,54.0,,BU00140800
14677,M000297,None,2430.0,,BU00140801
14684,1014850_2,None,40.0,,BU00140801
14781,M000297,None,3.0,,BU00140802
14831,M000297,None,58.0,,BU00140803
14838,1014850_2,None,33.0,,BU00140803
14919,M000297,None,19.0,,BU00140804
14987,M000297,None,27.0,,BU00140805
14993,1014850_2,None,15.0,,BU00140805
15063,M000297,None,702.0,,BU00140806
15070,1014850_2,None,11.0,,BU00140806
15166,M000297,None,0.0,,BU00140807
15220,M000297,None,11.0,,BU00140808
15282,M000297,None,98.0,,BU00140809
15289,1014850_2,None,12.0,,BU00140809
15381,M000297,None,544.0,,BU00140810
15388,1014850_2,None,9.0,,BU00140810
15483,M000297,None,3.0,,BU00140811
15540,M000297,None,57.0,,BU00140812
15547,1014850_2,None,89.0,,BU00140812
15641,M000297,None,7009.0,,WK001409
15648,1014850_2,None,59.0,,WK001409
15745,M000297,None,2731.0,,BU00140900
15752,1014850_2,None,77.0,,BU00140900
15848,M000297,None,2290.0,,BU00140901
15855,1014850_2,None,78.0,,BU00140901
15954,M000297,None,42.0,,BU00140902
15960,1014850_2,None,19.0,,BU00140902
16044,M000297,None,21.0,,BU00140903
16050,1014850_2,None,67.0,,BU00140903
16127,M000297,None,872.0,,BU00140904
16134,1014850_2,None,10.0,,BU00140904
16232,M000297,None,36.0,,BU00140905
16238,1014850_2,None,19.0,,BU00140905
16310,M000297,None,1013.0,,BU00140906
16317,1014850_2,None,13.0,,BU00140906
16415,M000297,None,4.0,,BU00140907
16470,M000297,None,9865.0,,WK001410
16477,1014850_2,None,76.0,,WK001410
16573,M000297,None,3964.0,,BU00141000
16580,1014850_2,None,81.0,,BU00141000
16674,M000297,None,2045.0,,BU00141001
16681,1014850_2,None,75.0,,BU00141001
16777,M000297,None,2978.0,,BU00141002
16784,1014850_2,None,69.0,,BU00141002
16881,M000297,None,4.0,,BU00141003
16937,M000297,None,3.0,,BU00141004
16987,M000297,None,871.0,,BU00141005
16994,1014850_2,None,79.0,,BU00141005
17088,M000297,None,7470.0,,WK001411
17095,1014850_2,None,44.0,,WK001411
17191,M000297,None,2999.0,,BU00141100
17198,1014850_2,None,39.0,,BU00141100
17296,M000297,None,3082.0,,BU00141101
17303,1014850_2,None,66.0,,BU00141101
17399,M000297,None,932.0,,BU00141102
17406,1014850_2,None,5.0,,BU00141102
17504,M000297,None,295.0,,BU00141103
17511,1014850_2,None,2.0,,BU00141103
17605,M000297,None,121.0,,BU00141104
17612,1014850_2,None,20.0,,BU00141104
17708,M000297,None,15.0,,BU00141105
17772,M000297,None,25.0,,BU00141106
17778,1014850_2,None,32.0,,BU00141106
17847,M000297,None,1.0,,BU00141107
17896,M000297,None,7303.0,,WK001412
17903,1014850_2,None,39.0,,WK001412
17999,M000297,None,1811.0,,BU00141200
18006,1014850_2,None,64.0,,BU00141200
18101,M000297,None,1579.0,,BU00141201
18108,1014850_2,None,45.0,,BU00141201
18204,M000297,None,818.0,,BU00141202
18211,1014850_2,None,21.0,,BU00141202
18305,M000297,None,1091.0,,BU00141203
18312,1014850_2,None,44.0,,BU00141203
18411,M000297,None,774.0,,BU00141204
18418,1014850_2,None,25.0,,BU00141204
18514,M000297,None,0.0,,BU00141205
18564,M000297,None,86.0,,BU00141206
18571,1014850_2,None,1.0,,BU00141206
18653,M000297,None,1.0,,BU00141207
18703,M000297,None,391.0,,BU00141208
18710,1014850_2,None,10.0,,BU00141208
18806,M000297,None,43.0,,BU00141209
18812,1014850_2,None,9.0,,BU00141209
18887,M000297,None,196.0,,BU00141210
18894,1014850_2,None,26.0,,BU00141210
18990,M000297,None,513.0,,BU00141211
18997,1014850_2,None,7.0,,BU00141211
19091,M000297,None,443.0,,WK001413
19098,1014850_2,None,22.0,,WK001413
19194,M000297,None,39.0,,BU00141300
19200,1014850_2,None,21.0,,BU00141300
19271,M000297,None,374.0,,BU00141301
19278,1014850_2,None,23.0,,BU00141301
19376,M000297,None,30.0,,BU00141302
19382,1014850_2,None,10.0,,BU00141302
19451,M000297,None,4938.0,,GM0015
19458,1014850_2,None,26.0,,GM0015
19554,M000297,None,2224.0,,WK001500
19561,1014850_2,None,31.0,,WK001500
19657,M000297,None,1478.0,,BU00150000
19664,1014850_2,None,38.0,,BU00150000
19762,M000297,None,276.0,,BU00150001
19769,1014850_2,None,26.0,,BU00150001
19866,M000297,None,129.0,,BU00150002
19873,1014850_2,None,18.0,,BU00150002
19969,M000297,None,57.0,,BU00150006
19976,1014850_2,None,11.0,,BU00150006
20060,M000297,None,88.0,,BU00150007
20067,1014850_2,None,23.0,,BU00150007
20153,M000297,None,117.0,,BU00150008
20160,1014850_2,None,8.0,,BU00150008
20250,M000297,None,79.0,,BU00150009
20257,1014850_2,None,10.0,,BU00150009
20342,M000297,None,435.0,,WK001501
20349,1014850_2,None,18.0,,WK001501
20443,M000297,None,290.0,,BU00150100
20450,1014850_2,None,22.0,,BU00150100
20546,M000297,None,145.0,,BU00150109
20553,1014850_2,None,9.0,,BU00150109
20643,M000297,None,1119.0,,WK001502
20650,1014850_2,None,23.0,,WK001502
20746,M000297,None,440.0,,BU00150200
20753,1014850_2,None,32.0,,BU00150200
20851,M000297,None,99.0,,BU00150201
20858,1014850_2,None,15.0,,BU00150201
20946,M000297,None,222.0,,BU00150202
20953,1014850_2,None,25.0,,BU00150202
21049,M000297,None,358.0,,BU00150209
21056,1014850_2,None,11.0,,BU00150209
21148,M000297,None,1160.0,,WK001503
21155,1014850_2,None,23.0,,WK001503
21251,M000297,None,618.0,,BU00150300
21258,1014850_2,None,31.0,,BU00150300
21356,M000297,None,333.0,,BU00150301
21363,1014850_2,None,15.0,,BU00150301
21461,M000297,None,209.0,,BU00150309
21468,1014850_2,None,10.0,,BU00150309
21559,M000297,None,8615.0,,GM0017
21566,1014850_2,None,31.0,,GM0017
21662,M000297,None,7884.0,,WK001700
21669,1014850_2,None,32.0,,WK001700
21765,M000297,None,4600.0,,BU00170000
21772,1014850_2,None,32.0,,BU00170000
21870,M000297,None,2125.0,,BU00170001
21877,1014850_2,None,31.0,,BU00170001
21975,M000297,None,65.0,,BU00170002
21982,1014850_2,None,17.0,,BU00170002
22070,M000297,None,142.0,,BU00170003
22077,1014850_2,None,18.0,,BU00170003
22173,M000297,None,458.0,,BU00170004
22180,1014850_2,None,24.0,,BU00170004
22276,M000297,None,494.0,,BU00170005
22283,1014850_2,None,48.0,,BU00170005
22380,M000297,None,731.0,,WK001701
22387,1014850_2,None,21.0,,WK001701
22481,M000297,None,174.0,,BU00170100
22488,1014850_2,None,18.0,,BU00170100
22582,M000297,None,186.0,,BU00170101
22589,1014850_2,None,29.0,,BU00170101
22685,M000297,None,49.0,,BU00170102
22691,1014850_2,None,18.0,,BU00170102
22764,M000297,None,35.0,,BU00170103
22770,1014850_2,None,6.0,,BU00170103
22842,M000297,None,47.0,,BU00170106
22848,1014850_2,None,21.0,,BU00170106
22925,M000297,None,131.0,,BU00170107
22932,1014850_2,None,16.0,,BU00170107
23024,M000297,None,99.0,,BU00170108
23031,1014850_2,None,17.0,,BU00170108
23117,M000297,None,10.0,,BU00170109
23171,M000297,None,15908.0,,GM0018
23178,1014850_2,None,43.0,,GM0018
23274,M000297,None,3671.0,,WK001801
23281,1014850_2,None,50.0,,WK001801
23377,M000297,None,1855.0,,BU00180101
23384,1014850_2,None,65.0,,BU00180101
23482,M000297,None,492.0,,BU00180102
23489,1014850_2,None,34.0,,BU00180102
23587,M000297,None,262.0,,BU00180103
23594,1014850_2,None,35.0,,BU00180103
23683,M000297,None,243.0,,BU00180104
23690,1014850_2,None,14.0,,BU00180104
23788,M000297,None,322.0,,BU00180105
23795,1014850_2,None,46.0,,BU00180105
23890,M000297,None,240.0,,BU00180106
23897,1014850_2,None,13.0,,BU00180106
23993,M000297,None,257.0,,BU00180107
24000,1014850_2,None,67.0,,BU00180107
24098,M000297,None,5450.0,,WK001802
24105,1014850_2,None,58.0,,WK001802
24201,M000297,None,790.0,,BU00180201
24208,1014850_2,None,56.0,,BU00180201
24306,M000297,None,323.0,,BU00180202
24313,1014850_2,None,42.0,,BU00180202
24409,M000297,None,903.0,,BU00180203
24416,1014850_2,None,79.0,,BU00180203
24512,M000297,None,0.0,,BU00180204
24561,M000297,None,1059.0,,BU00180205
24568,1014850_2,None,73.0,,BU00180205
24664,M000297,None,787.0,,BU00180206
24671,1014850_2,None,22.0,,BU00180206
24767,M000297,None,847.0,,BU00180207
24774,1014850_2,None,72.0,,BU00180207
24868,M000297,None,555.0,,BU00180208
24875,1014850_2,None,42.0,,BU00180208
24967,M000297,None,0.0,,BU00180209
25016,M000297,None,186.0,,BU00180210
25023,1014850_2,None,35.0,,BU00180210
25108,M000297,None,1303.0,,WK001803
25115,1014850_2,None,18.0,,WK001803
25211,M000297,None,185.0,,BU00180301
25218,1014850_2,None,48.0,,BU00180301
25308,M000297,None,371.0,,BU00180302
25315,1014850_2,None,23.0,,BU00180302
25411,M000297,None,307.0,,BU00180303
25418,1014850_2,None,1.0,,BU00180303
25514,M000297,None,375.0,,BU00180304
25521,1014850_2,None,15.0,,BU00180304
25617,M000297,None,65.0,,BU00180305
25623,1014850_2,None,3.0,,BU00180305
25705,M000297,None,0.0,,BU00180306
25755,M000297,None,355.0,,WK001805
25762,1014850_2,None,8.0,,WK001805
25854,M000297,None,280.0,,BU00180501
25861,1014850_2,None,7.0,,BU00180501
25953,M000297,None,75.0,,BU00180502
25960,1014850_2,None,9.0,,BU00180502
26046,M000297,None,680.0,,WK001806
26053,1014850_2,None,10.0,,WK001806
26143,M000297,None,68.0,,BU00180601
26149,1014850_2,None,24.0,,BU00180601
26228,M000297,None,42.0,,BU00180602
26234,1014850_2,None,5.0,,BU00180602
26304,M000297,None,419.0,,BU00180603
26311,1014850_2,None,3.0,,BU00180603
26403,M000297,None,41.0,,BU00180604
26409,1014850_2,None,15.0,,BU00180604
26480,M000297,None,32.0,,BU00180605
26486,1014850_2,None,22.0,,BU00180605
26556,M000297,None,78.0,,BU00180606
26563,1014850_2,None,31.0,,BU00180606
26644,M000297,None,445.0,,WK001807
26651,1014850_2,None,39.0,,WK001807
26747,M000297,None,391.0,,BU00180701
26754,1014850_2,None,42.0,,BU00180701
26852,M000297,None,54.0,,BU00180702
26859,1014850_2,None,19.0,,BU00180702
26945,M000297,None,365.0,,WK001808
26952,1014850_2,None,19.0,,WK001808
27046,M000297,None,131.0,,BU00180801
27053,1014850_2,None,13.0,,BU00180801
27143,M000297,None,0.0,,BU00180802
27192,M000297,None,66.0,,BU00180803
27199,1014850_2,None,14.0,,BU00180803
27285,M000297,None,168.0,,BU00180804
27292,1014850_2,None,27.0,,BU00180804
27388,M000297,None,15.0,,WK001809
27447,M000297,None,15.0,,BU00180901
27508,M000297,None,3624.0,,WK001811
27515,1014850_2,None,37.0,,WK001811
27611,M000297,None,1011.0,,BU00181101
27618,1014850_2,None,58.0,,BU00181101
27716,M000297,None,325.0,,BU00181102
27723,1014850_2,None,24.0,,BU00181102
27821,M000297,None,601.0,,BU00181103
27828,1014850_2,None,44.0,,BU00181103
27926,M000297,None,323.0,,BU00181104
27933,1014850_2,None,52.0,,BU00181104
28024,M000297,None,717.0,,BU00181105
28031,1014850_2,None,20.0,,BU00181105
28129,M000297,None,165.0,,BU00181106
28136,1014850_2,None,2.0,,BU00181106
28230,M000297,None,119.0,,BU00181107
28237,1014850_2,None,8.0,,BU00181107
28329,M000297,None,22.0,,BU00181108
28335,1014850_2,None,18.0,,BU00181108
28408,M000297,None,341.0,,BU00181109
28415,1014850_2,None,21.0,,BU00181109
28510,M000297,None,8412.0,,GM0022
28517,1014850_2,None,35.0,,GM0022
28613,M000297,None,4723.0,,WK002200
28620,1014850_2,None,43.0,,WK002200
28716,M000297,None,261.0,,BU00220001
28723,1014850_2,None,11.0,,BU00220001
28819,M000297,None,2076.0,,BU00220002
28826,1014850_2,None,50.0,,BU00220002
28924,M000297,None,1808.0,,BU00220003
28931,1014850_2,None,49.0,,BU00220003
29029,M000297,None,151.0,,BU00220004
29036,1014850_2,None,9.0,,BU00220004
29130,M000297,None,6.0,,BU00220008
29185,M000297,None,421.0,,BU00220009
29192,1014850_2,None,11.0,,BU00220009
29288,M000297,None,1123.0,,WK002201
29295,1014850_2,None,19.0,,WK002201
29391,M000297,None,577.0,,BU00220100
29398,1014850_2,None,31.0,,BU00220100
29496,M000297,None,89.0,,BU00220101
29503,1014850_2,None,4.0,,BU00220101
29587,M000297,None,68.0,,BU00220102
29594,1014850_2,None,6.0,,BU00220102
29671,M000297,None,38.0,,BU00220103
29677,1014850_2,None,11.0,,BU00220103
29747,M000297,None,40.0,,BU00220107
29753,1014850_2,None,3.0,,BU00220107
29824,M000297,None,51.0,,BU00220108
29830,1014850_2,None,10.0,,BU00220108
29907,M000297,None,260.0,,BU00220109
29914,1014850_2,None,6.0,,BU00220109
30004,M000297,None,1966.0,,WK002202
30011,1014850_2,None,34.0,,WK002202
30107,M000297,None,784.0,,BU00220200
30114,1014850_2,None,29.0,,BU00220200
30212,M000297,None,1006.0,,BU00220201
30219,1014850_2,None,41.0,,BU00220201
30317,M000297,None,176.0,,BU00220209
30324,1014850_2,None,14.0,,BU00220209
30416,M000297,None,158.0,,WK002204
30423,1014850_2,None,10.0,,WK002204
30511,M000297,None,39.0,,BU00220400
30517,1014850_2,None,18.0,,BU00220400
30587,M000297,None,40.0,,BU00220401
30593,1014850_2,None,5.0,,BU00220401
30664,M000297,None,79.0,,BU00220409
30671,1014850_2,None,9.0,,BU00220409
30755,M000297,None,65.0,,WK002205
30762,1014850_2,None,11.0,,WK002205
30844,M000297,None,36.0,,BU00220500
30850,1014850_2,None,6.0,,BU00220500
30927,M000297,None,29.0,,BU00220509
30933,1014850_2,None,17.0,,BU00220509
31003,M000297,None,250.0,,WK002206
31010,1014850_2,None,22.0,,WK002206
31104,M000297,None,215.0,,BU00220600
31111,1014850_2,None,24.0,,BU00220600
31207,M000297,None,35.0,,BU00220609
31213,1014850_2,None,9.0,,BU00220609
31283,M000297,None,127.0,,WK002207
31290,1014850_2,None,13.0,,WK002207
31384,M000297,None,101.0,,BU00220700
31391,1014850_2,None,16.0,,BU00220700
31483,M000297,None,26.0,,BU00220709
31489,1014850_2,None,4.0,,BU00220709
31558,M000297,None,4657.0,,GM0024
31565,1014850_2,None,33.0,,GM0024
31661,M000297,None,1718.0,,WK002400
31668,1014850_2,None,38.0,,WK002400
31764,M000297,None,1154.0,,BU00240000
31771,1014850_2,None,43.0,,BU00240000
31869,M000297,None,230.0,,BU00240001
31876,1014850_2,None,34.0,,BU00240001
31972,M000297,None,144.0,,BU00240002
31979,1014850_2,None,36.0,,BU00240002
32075,M000297,None,58.0,,BU00240003
32082,1014850_2,None,9.0,,BU00240003
32160,M000297,None,1.0,,BU00240005
32209,M000297,None,50.0,,BU00240008
32215,1014850_2,None,12.0,,BU00240008
32288,M000297,None,81.0,,BU00240009
32295,1014850_2,None,6.0,,BU00240009
32379,M000297,None,738.0,,WK002401
32386,1014850_2,None,25.0,,WK002401
32482,M000297,None,394.0,,BU00240100
32489,1014850_2,None,29.0,,BU00240100
32587,M000297,None,156.0,,BU00240101
32594,1014850_2,None,19.0,,BU00240101
32686,M000297,None,92.0,,BU00240102
32693,1014850_2,None,22.0,,BU00240102
32781,M000297,None,96.0,,BU00240109
