Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
1958,M000297,None,32.0,,BU16800509
1962,M001642,None,465.0,,BU16800509
1971,1014850_2,None,22.0,,BU16800509
2043,M000297,None,200.0,,WK168006
2047,M001642,None,370.0,,WK168006
2056,1014850_2,None,8.0,,WK168006
2150,M000297,None,192.0,,BU16800600
2154,M001642,None,367.0,,BU16800600
2163,1014850_2,None,8.0,,BU16800600
2259,M000297,None,8.0,,BU16800609
2326,M000297,None,64.0,,WK168007
2330,M001642,None,324.0,,WK168007
2339,1014850_2,None,8.0,,WK168007
2415,M000297,None,64.0,,BU16800700
2419,M001642,None,324.0,,BU16800700
2428,1014850_2,None,8.0,,BU16800700
2504,M000297,None,0.0,,BU16800709
2561,M000297,None,43.0,,WK168008
2565,M001642,None,381.0,,WK168008
2574,1014850_2,None,2.0,,WK168008
2654,M000297,None,40.0,,BU16800800
2658,M001642,None,379.0,,BU16800800
2667,1014850_2,None,3.0,,BU16800800
2741,M000297,None,3.0,,BU16800809
2805,M000297,None,48.0,,WK168009
2809,M001642,None,365.0,,WK168009
2818,1014850_2,None,4.0,,WK168009
2896,M000297,None,47.0,,BU16800900
2900,M001642,None,363.0,,BU16800900
2909,1014850_2,None,4.0,,BU16800900
2986,M000297,None,1.0,,BU16800909
3045,M000297,None,188.0,,WK168011
3049,M001642,None,273.0,,WK168011
3058,1014850_2,None,24.0,,WK168011
3150,M000297,None,187.0,,BU16801100
3154,M001642,None,273.0,,BU16801100
3163,1014850_2,None,24.0,,BU16801100
3256,M000297,None,1.0,,BU16801109
3315,M000297,None,106.0,,WK168012
3319,M001642,None,245.0,,WK168012
3328,1014850_2,None,11.0,,WK168012
3420,M000297,None,106.0,,BU16801200
3424,M001642,None,245.0,,BU16801200
3433,1014850_2,None,11.0,,BU16801200
3526,M000297,None,0.0,,BU16801209
3585,M000297,None,60.0,,WK168013
3589,M001642,None,388.0,,WK168013
3598,1014850_2,None,8.0,,WK168013
3682,M000297,None,46.0,,BU16801300
3686,M001642,None,372.0,,BU16801300
3695,1014850_2,None,9.0,,BU16801300
3767,M000297,None,14.0,,BU16801309
3834,M000297,None,786.0,,WK168014
3838,M001642,None,344.0,,WK168014
3847,1014850_2,None,25.0,,WK168014
3941,M000297,None,691.0,,BU16801400
3945,M001642,None,331.0,,BU16801400
3954,1014850_2,None,27.0,,BU16801400
4050,M000297,None,58.0,,BU16801401
4054,M001642,None,460.0,,BU16801401
4063,1014850_2,None,5.0,,BU16801401
4149,M000297,None,37.0,,BU16801409
4153,M001642,None,400.0,,BU16801409
4162,1014850_2,None,22.0,,BU16801409
4251,M000297,None,844.0,,WK168015
4255,M001642,None,249.0,,WK168015
4264,1014850_2,None,39.0,,WK168015
4358,M000297,None,827.0,,BU16801500
4362,M001642,None,247.0,,BU16801500
4371,1014850_2,None,40.0,,BU16801500
4467,M000297,None,17.0,,BU16801501
4532,M000297,None,0.0,,BU16801509
4587,M000297,None,297.0,,WK168016
4591,M001642,None,290.0,,WK168016
4600,1014850_2,None,18.0,,WK168016
4694,M000297,None,282.0,,BU16801600
4698,M001642,None,281.0,,BU16801600
4707,1014850_2,None,18.0,,BU16801600
4803,M000297,None,12.0,,BU16801601
4869,M000297,None,3.0,,BU16801609
4928,M000297,None,2356.0,,WK168017
4932,M001642,None,329.0,,WK168017
4941,1014850_2,None,32.0,,WK168017
5037,M000297,None,2287.0,,BU16801700
5041,M001642,None,323.0,,BU16801700
5050,1014850_2,None,33.0,,BU16801700
5148,M000297,None,69.0,,BU16801709
5152,M001642,None,553.0,,BU16801709
5161,1014850_2,None,1.0,,BU16801709
5247,M000297,None,532.0,,WK168018
5251,M001642,None,309.0,,WK168018
5260,1014850_2,None,18.0,,WK168018
5354,M000297,None,296.0,,BU16801800
5358,M001642,None,266.0,,BU16801800
5367,1014850_2,None,26.0,,BU16801800
5463,M000297,None,44.0,,BU16801801
5467,M001642,None,369.0,,BU16801801
5476,1014850_2,None,9.0,,BU16801801
5550,M000297,None,103.0,,BU16801802
5554,M001642,None,325.0,,BU16801802
5563,1014850_2,None,9.0,,BU16801802
5655,M000297,None,89.0,,BU16801809
5659,M001642,None,405.0,,BU16801809
5668,1014850_2,None,6.0,,BU16801809
5759,M000297,None,2323.0,,WK168019
5763,M001642,None,352.0,,WK168019
5772,1014850_2,None,27.0,,WK168019
5868,M000297,None,1867.0,,BU16801900
5872,M001642,None,326.0,,BU16801900
5881,1014850_2,None,29.0,,BU16801900
5979,M000297,None,56.0,,BU16801901
5983,M001642,None,576.0,,BU16801901
5992,1014850_2,None,4.0,,BU16801901
6082,M000297,None,26.0,,BU16801902
6086,M001642,None,512.0,,BU16801902
6095,1014850_2,None,0.0,,BU16801902
6167,M000297,None,32.0,,BU16801903
6171,M001642,None,583.0,,BU16801903
6180,1014850_2,None,6.0,,BU16801903
6260,M000297,None,284.0,,BU16801908
6264,M001642,None,409.0,,BU16801908
6273,1014850_2,None,21.0,,BU16801908
6369,M000297,None,58.0,,BU16801909
6373,M001642,None,509.0,,BU16801909
6382,1014850_2,None,7.0,,BU16801909
6468,M000297,None,473.0,,WK168020
6472,M001642,None,425.0,,WK168020
6481,1014850_2,None,18.0,,WK168020
6575,M000297,None,275.0,,BU16802000
6579,M001642,None,394.0,,BU16802000
6588,1014850_2,None,16.0,,BU16802000
6684,M000297,None,84.0,,BU16802001
6688,M001642,None,397.0,,BU16802001
6697,1014850_2,None,19.0,,BU16802001
6785,M000297,None,25.0,,BU16802008
6789,M001642,None,586.0,,BU16802008
6798,1014850_2,None,28.0,,BU16802008
6879,M000297,None,89.0,,BU16802009
6883,M001642,None,505.0,,BU16802009
6892,1014850_2,None,19.0,,BU16802009
6980,M000297,None,192.0,,WK168021
6984,M001642,None,481.0,,WK168021
6993,1014850_2,None,10.0,,WK168021
7087,M000297,None,110.0,,BU16802100
7091,M001642,None,419.0,,BU16802100
7100,1014850_2,None,14.0,,BU16802100
7194,M000297,None,35.0,,BU16802101
7198,M001642,None,526.0,,BU16802101
7207,1014850_2,None,6.0,,BU16802101
7289,M000297,None,47.0,,BU16802109
7293,M001642,None,595.0,,BU16802109
7302,1014850_2,None,4.0,,BU16802109
7388,M000297,None,13698.0,,GM0358
7392,M001642,None,491.0,,GM0358
7401,1014850_2,None,36.0,,GM0358
7498,M000297,None,6181.0,,WK035800
7502,M001642,None,460.0,,WK035800
7511,1014850_2,None,42.0,,WK035800
7608,M000297,None,1502.0,,BU03580000
7612,M001642,None,466.0,,BU03580000
7621,1014850_2,None,42.0,,BU03580000
7718,M000297,None,3178.0,,BU03580001
7722,M001642,None,444.0,,BU03580001
7731,1014850_2,None,41.0,,BU03580001
7830,M000297,None,1206.0,,BU03580004
7834,M001642,None,413.0,,BU03580004
7843,1014850_2,None,45.0,,BU03580004
7940,M000297,None,295.0,,BU03580005
7944,M001642,None,797.0,,BU03580005
7953,1014850_2,None,28.0,,BU03580005
8049,M000297,None,3829.0,,WK035801
8053,M001642,None,454.0,,WK035801
8062,1014850_2,None,34.0,,WK035801
8159,M000297,None,3829.0,,BU03580100
8163,M001642,None,454.0,,BU03580100
8172,1014850_2,None,34.0,,BU03580100
8271,M000297,None,3688.0,,WK035802
8275,M001642,None,581.0,,WK035802
8284,1014850_2,None,28.0,,WK035802
8381,M000297,None,365.0,,BU03580200
8385,M001642,None,561.0,,BU03580200
8394,1014850_2,None,23.0,,BU03580200
8490,M000297,None,322.0,,BU03580201
8494,M001642,None,581.0,,BU03580201
8503,1014850_2,None,16.0,,BU03580201
8599,M000297,None,2822.0,,BU03580205
8603,M001642,None,580.0,,BU03580205
8612,1014850_2,None,31.0,,BU03580205
8711,M000297,None,179.0,,BU03580206
8715,M001642,None,651.0,,BU03580206
8724,1014850_2,None,15.0,,BU03580206
8820,M000297,None,12212.0,,GM0197
8824,M001642,None,330.0,,GM0197
8833,1014850_2,None,28.0,,GM0197
8930,M000297,None,1504.0,,WK019701
8934,M001642,None,441.0,,WK019701
8943,1014850_2,None,14.0,,WK019701
9039,M000297,None,43.0,,BU01970101
9043,M001642,None,444.0,,BU01970101
9052,1014850_2,None,5.0,,BU01970101
9128,M000297,None,173.0,,BU01970102
9132,M001642,None,465.0,,BU01970102
9141,1014850_2,None,16.0,,BU01970102
9237,M000297,None,136.0,,BU01970103
9241,M001642,None,445.0,,BU01970103
9250,1014850_2,None,15.0,,BU01970103
9344,M000297,None,175.0,,BU01970104
9348,M001642,None,469.0,,BU01970104
9357,1014850_2,None,14.0,,BU01970104
9453,M000297,None,62.0,,BU01970105
9457,M001642,None,348.0,,BU01970105
9466,1014850_2,None,11.0,,BU01970105
9544,M000297,None,69.0,,BU01970106
9548,M001642,None,407.0,,BU01970106
9557,1014850_2,None,10.0,,BU01970106
9643,M000297,None,92.0,,BU01970107
9647,M001642,None,430.0,,BU01970107
9656,1014850_2,None,15.0,,BU01970107
9746,M000297,None,243.0,,BU01970108
9750,M001642,None,434.0,,BU01970108
9759,1014850_2,None,17.0,,BU01970108
9855,M000297,None,36.0,,BU01970109
9859,M001642,None,426.0,,BU01970109
9868,1014850_2,None,17.0,,BU01970109
9942,M000297,None,242.0,,BU01970110
9946,M001642,None,460.0,,BU01970110
9955,1014850_2,None,12.0,,BU01970110
10051,M000297,None,193.0,,BU01970111
10055,M001642,None,437.0,,BU01970111
10064,1014850_2,None,15.0,,BU01970111
10158,M000297,None,40.0,,BU01970112
10162,M001642,None,387.0,,BU01970112
10171,1014850_2,None,13.0,,BU01970112
10243,M000297,None,886.0,,WK019702
10247,M001642,None,330.0,,WK019702
10256,1014850_2,None,21.0,,WK019702
10350,M000297,None,87.0,,BU01970201
10354,M001642,None,493.0,,BU01970201
10363,1014850_2,None,13.0,,BU01970201
10451,M000297,None,86.0,,BU01970202
10455,M001642,None,415.0,,BU01970202
10464,1014850_2,None,13.0,,BU01970202
10550,M000297,None,29.0,,BU01970203
10554,M001642,None,455.0,,BU01970203
10563,1014850_2,None,17.0,,BU01970203
10635,M000297,None,684.0,,BU01970204
10639,M001642,None,293.0,,BU01970204
10648,1014850_2,None,24.0,,BU01970204
10744,M000297,None,5979.0,,WK019703
10748,M001642,None,305.0,,WK019703
10757,1014850_2,None,28.0,,WK019703
10854,M000297,None,927.0,,BU01970301
10858,M001642,None,285.0,,BU01970301
10867,1014850_2,None,25.0,,BU01970301
10963,M000297,None,1035.0,,BU01970302
10967,M001642,None,293.0,,BU01970302
10976,1014850_2,None,20.0,,BU01970302
11072,M000297,None,599.0,,BU01970303
11076,M001642,None,335.0,,BU01970303
11085,1014850_2,None,16.0,,BU01970303
11181,M000297,None,1301.0,,BU01970304
11185,M001642,None,312.0,,BU01970304
11194,1014850_2,None,26.0,,BU01970304
11291,M000297,None,342.0,,BU01970305
11295,M001642,None,457.0,,BU01970305
11304,1014850_2,None,17.0,,BU01970305
11400,M000297,None,440.0,,BU01970306
11404,M001642,None,274.0,,BU01970306
11413,1014850_2,None,17.0,,BU01970306
11509,M000297,None,1335.0,,BU01970307
11513,M001642,None,278.0,,BU01970307
11522,1014850_2,None,52.0,,BU01970307
11618,M000297,None,3843.0,,WK019704
11622,M001642,None,325.0,,WK019704
11631,1014850_2,None,35.0,,WK019704
11728,M000297,None,1462.0,,BU01970400
11732,M001642,None,285.0,,BU01970400
11741,1014850_2,None,50.0,,BU01970400
11838,M000297,None,833.0,,BU01970401
11842,M001642,None,327.0,,BU01970401
11851,1014850_2,None,30.0,,BU01970401
11947,M000297,None,1026.0,,BU01970402
11951,M001642,None,308.0,,BU01970402
11960,1014850_2,None,27.0,,BU01970402
12056,M000297,None,149.0,,BU01970403
12060,M001642,None,419.0,,BU01970403
12069,1014850_2,None,14.0,,BU01970403
12165,M000297,None,111.0,,BU01970408
12169,M001642,None,523.0,,BU01970408
12178,1014850_2,None,14.0,,BU01970408
12269,M000297,None,262.0,,BU01970409
12273,M001642,None,469.0,,BU01970409
12282,1014850_2,None,15.0,,BU01970409
12376,M000297,None,12376.0,,GM0059
12380,M001642,None,271.0,,GM0059
12389,1014850_2,None,36.0,,GM0059
12486,M000297,None,5242.0,,WK005900
12490,M001642,None,261.0,,WK005900
12499,1014850_2,None,37.0,,WK005900
12596,M000297,None,2385.0,,BU00590000
12600,M001642,None,249.0,,BU00590000
12609,1014850_2,None,41.0,,BU00590000
12707,M000297,None,437.0,,BU00590001
12711,M001642,None,268.0,,BU00590001
12720,1014850_2,None,34.0,,BU00590001
12816,M000297,None,890.0,,BU00590002
12820,M001642,None,230.0,,BU00590002
12829,1014850_2,None,41.0,,BU00590002
12925,M000297,None,675.0,,BU00590003
12929,M001642,None,251.0,,BU00590003
12938,1014850_2,None,40.0,,BU00590003
13034,M000297,None,317.0,,BU00590004
13038,M001642,None,224.0,,BU00590004
13047,1014850_2,None,32.0,,BU00590004
13143,M000297,None,246.0,,BU00590005
13147,M001642,None,380.0,,BU00590005
13156,1014850_2,None,22.0,,BU00590005
13252,M000297,None,36.0,,BU00590006
13256,M001642,None,422.0,,BU00590006
13265,1014850_2,None,6.0,,BU00590006
13337,M000297,None,131.0,,BU00590007
13341,M001642,None,396.0,,BU00590007
13350,1014850_2,None,5.0,,BU00590007
13442,M000297,None,94.0,,BU00590008
13446,M001642,None,392.0,,BU00590008
13455,1014850_2,None,11.0,,BU00590008
13543,M000297,None,31.0,,BU00590009
13547,M001642,None,411.0,,BU00590009
13556,1014850_2,None,6.0,,BU00590009
13636,M000297,None,1346.0,,WK005901
13640,M001642,None,285.0,,WK005901
13649,1014850_2,None,24.0,,WK005901
13745,M000297,None,107.0,,BU00590100
13749,M001642,None,227.0,,BU00590100
13758,1014850_2,None,19.0,,BU00590100
13849,M000297,None,635.0,,BU00590102
13853,M001642,None,268.0,,BU00590102
13862,1014850_2,None,28.0,,BU00590102
13958,M000297,None,437.0,,BU00590103
13962,M001642,None,270.0,,BU00590103
13971,1014850_2,None,26.0,,BU00590103
14067,M000297,None,22.0,,BU00590107
14071,M001642,None,393.0,,BU00590107
14080,1014850_2,None,5.0,,BU00590107
14152,M000297,None,71.0,,BU00590108
14156,M001642,None,442.0,,BU00590108
14165,1014850_2,None,10.0,,BU00590108
14251,M000297,None,74.0,,BU00590109
14255,M001642,None,420.0,,BU00590109
14264,1014850_2,None,8.0,,BU00590109
14350,M000297,None,5788.0,,WK005902
14354,M001642,None,277.0,,WK005902
14363,1014850_2,None,38.0,,WK005902
14460,M000297,None,2784.0,,BU00590200
14464,M001642,None,254.0,,BU00590200
14473,1014850_2,None,47.0,,BU00590200
14572,M000297,None,1720.0,,BU00590201
14576,M001642,None,269.0,,BU00590201
14585,1014850_2,None,36.0,,BU00590201
14683,M000297,None,362.0,,BU00590202
14687,M001642,None,270.0,,BU00590202
14696,1014850_2,None,24.0,,BU00590202
14792,M000297,None,319.0,,BU00590203
14796,M001642,None,263.0,,BU00590203
14805,1014850_2,None,33.0,,BU00590203
14901,M000297,None,158.0,,BU00590206
14905,M001642,None,386.0,,BU00590206
14914,1014850_2,None,38.0,,BU00590206
15010,M000297,None,105.0,,BU00590207
15014,M001642,None,436.0,,BU00590207
15023,1014850_2,None,12.0,,BU00590207
15114,M000297,None,148.0,,BU00590208
15118,M001642,None,427.0,,BU00590208
15127,1014850_2,None,4.0,,BU00590208
15221,M000297,None,192.0,,BU00590209
15225,M001642,None,416.0,,BU00590209
15234,1014850_2,None,16.0,,BU00590209
15328,M000297,None,8473.0,,GM0482
15332,M001642,None,343.0,,GM0482
15341,1014850_2,None,38.0,,GM0482
15438,M000297,None,2149.0,,WK048201
15442,M001642,None,376.0,,WK048201
15451,1014850_2,None,32.0,,WK048201
15548,M000297,None,383.0,,BU04820101
15552,M001642,None,460.0,,BU04820101
15561,1014850_2,None,24.0,,BU04820101
15657,M000297,None,388.0,,BU04820102
15661,M001642,None,236.0,,BU04820102
15670,1014850_2,None,69.0,,BU04820102
15766,M000297,None,676.0,,BU04820103
15770,M001642,None,312.0,,BU04820103
15779,1014850_2,None,25.0,,BU04820103
15875,M000297,None,204.0,,BU04820104
15879,M001642,None,488.0,,BU04820104
15888,1014850_2,None,15.0,,BU04820104
15984,M000297,None,498.0,,BU04820105
15988,M001642,None,462.0,,BU04820105
15997,1014850_2,None,27.0,,BU04820105
16094,M000297,None,1639.0,,WK048202
16098,M001642,None,321.0,,WK048202
16107,1014850_2,None,40.0,,WK048202
16203,M000297,None,244.0,,BU04820201
16207,M001642,None,454.0,,BU04820201
16216,1014850_2,None,7.0,,BU04820201
16312,M000297,None,568.0,,BU04820202
16316,M001642,None,279.0,,BU04820202
16325,1014850_2,None,38.0,,BU04820202
16421,M000297,None,180.0,,BU04820203
16425,M001642,None,385.0,,BU04820203
16434,1014850_2,None,38.0,,BU04820203
16528,M000297,None,4.0,,BU04820204
16592,M000297,None,444.0,,BU04820205
16596,M001642,None,261.0,,BU04820205
16605,1014850_2,None,61.0,,BU04820205
16701,M000297,None,199.0,,BU04820206
16705,M001642,None,337.0,,BU04820206
16714,1014850_2,None,41.0,,BU04820206
16810,M000297,None,3080.0,,WK048203
16814,M001642,None,315.0,,WK048203
16823,1014850_2,None,36.0,,WK048203
16920,M000297,None,358.0,,BU04820301
16924,M001642,None,400.0,,BU04820301
16933,1014850_2,None,15.0,,BU04820301
17029,M000297,None,220.0,,BU04820302
17033,M001642,None,442.0,,BU04820302
17042,1014850_2,None,0.0,,BU04820302
17138,M000297,None,394.0,,BU04820303
17142,M001642,None,333.0,,BU04820303
17151,1014850_2,None,25.0,,BU04820303
17247,M000297,None,313.0,,BU04820304
17251,M001642,None,358.0,,BU04820304
17260,1014850_2,None,14.0,,BU04820304
17356,M000297,None,383.0,,BU04820305
17360,M001642,None,333.0,,BU04820305
17369,1014850_2,None,51.0,,BU04820305
17465,M000297,None,656.0,,BU04820306
17469,M001642,None,287.0,,BU04820306
17478,1014850_2,None,49.0,,BU04820306
17574,M000297,None,756.0,,BU04820307
17578,M001642,None,225.0,,BU04820307
17587,1014850_2,None,52.0,,BU04820307
17683,M000297,None,1524.0,,WK048204
17687,M001642,None,358.0,,WK048204
17696,1014850_2,None,49.0,,WK048204
17792,M000297,None,545.0,,BU04820401
17796,M001642,None,317.0,,BU04820401
17805,1014850_2,None,52.0,,BU04820401
17901,M000297,None,630.0,,BU04820402
17905,M001642,None,312.0,,BU04820402
17914,1014850_2,None,43.0,,BU04820402
18010,M000297,None,118.0,,BU04820403
18014,M001642,None,974.0,,BU04820403
18023,1014850_2,None,4.0,,BU04820403
18117,M000297,None,231.0,,BU04820404
18121,M001642,None,265.0,,BU04820404
18130,1014850_2,None,79.0,,BU04820404
18218,M000297,None,27.0,,WK048205
18222,M001642,None,335.0,,WK048205
18231,1014850_2,None,67.0,,WK048205
18316,M000297,None,9.0,,BU04820501
18400,M000297,None,0.0,,BU04820502
18467,M000297,None,18.0,,BU04820503
18542,M000297,None,54.0,,WK048206
18546,M001642,None,860.0,,WK048206
18555,1014850_2,None,22.0,,WK048206
18638,M000297,None,2.0,,BU04820601
18697,M000297,None,14.0,,BU04820602
18764,M000297,None,12.0,,BU04820603
18831,M000297,None,26.0,,BU04820604
18835,M001642,None,741.0,,BU04820604
18844,1014850_2,None,23.0,,BU04820604
18928,M000297,None,10763.0,,GM0613
18932,M001642,None,446.0,,GM0613
18941,1014850_2,None,30.0,,GM0613
19038,M000297,None,1040.0,,WK061301
19042,M001642,None,483.0,,WK061301
19051,1014850_2,None,16.0,,WK061301
19146,M000297,None,914.0,,BU06130101
19150,M001642,None,477.0,,BU06130101
19159,1014850_2,None,15.0,,BU06130101
19255,M000297,None,47.0,,BU06130102
19259,M001642,None,375.0,,BU06130102
19268,1014850_2,None,40.0,,BU06130102
19348,M000297,None,25.0,,BU06130103
19352,M001642,None,565.0,,BU06130103
19361,1014850_2,None,4.0,,BU06130103
19429,M000297,None,54.0,,BU06130104
19433,M001642,None,636.0,,BU06130104
19442,1014850_2,None,6.0,,BU06130104
19520,M000297,None,913.0,,WK061302
19524,M001642,None,416.0,,WK061302
19533,1014850_2,None,46.0,,WK061302
19627,M000297,None,895.0,,BU06130205
19631,M001642,None,413.0,,BU06130205
19640,1014850_2,None,47.0,,BU06130205
19736,M000297,None,18.0,,BU06130207
19803,M000297,None,2860.0,,WK061303
19807,M001642,None,393.0,,WK061303
19816,1014850_2,None,40.0,,WK061303
19913,M000297,None,452.0,,BU06130308
19917,M001642,None,343.0,,BU06130308
19926,1014850_2,None,57.0,,BU06130308
20022,M000297,None,743.0,,BU06130309
20026,M001642,None,429.0,,BU06130309
20035,1014850_2,None,30.0,,BU06130309
20131,M000297,None,554.0,,BU06130310
20135,M001642,None,327.0,,BU06130310
20144,1014850_2,None,58.0,,BU06130310
20240,M000297,None,967.0,,BU06130311
20244,M001642,None,402.0,,BU06130311
20253,1014850_2,None,32.0,,BU06130311
20349,M000297,None,112.0,,BU06130312
20361,1014850_2,None,24.0,,BU06130312
20452,M000297,None,32.0,,BU06130313
20456,M001642,None,774.0,,BU06130313
20465,1014850_2,None,3.0,,BU06130313
20545,M000297,None,3138.0,,WK061304
20549,M001642,None,451.0,,WK061304
20558,1014850_2,None,27.0,,WK061304
20655,M000297,None,755.0,,BU06130414
20659,M001642,None,441.0,,BU06130414
20668,1014850_2,None,10.0,,BU06130414
20764,M000297,None,559.0,,BU06130415
20768,M001642,None,488.0,,BU06130415
20777,1014850_2,None,35.0,,BU06130415
20873,M000297,None,71.0,,BU06130416
20877,M001642,None,981.0,,BU06130416
20886,1014850_2,None,8.0,,BU06130416
20970,M000297,None,499.0,,BU06130417
20974,M001642,None,350.0,,BU06130417
20983,1014850_2,None,55.0,,BU06130417
21079,M000297,None,621.0,,BU06130418
21083,M001642,None,520.0,,BU06130418
21092,1014850_2,None,25.0,,BU06130418
21188,M000297,None,578.0,,BU06130419
21192,M001642,None,345.0,,BU06130419
21201,1014850_2,None,25.0,,BU06130419
21297,M000297,None,55.0,,BU06130420
21301,M001642,None,765.0,,BU06130420
21310,1014850_2,None,0.0,,BU06130420
21388,M000297,None,102.0,,WK061305
21392,M001642,None,744.0,,WK061305
21401,1014850_2,None,17.0,,WK061305
21485,M000297,None,4.0,,BU06130521
21560,M000297,None,98.0,,BU06130522
21564,M001642,None,743.0,,BU06130522
21573,1014850_2,None,17.0,,BU06130522
21659,M000297,None,2710.0,,WK061306
21663,M001642,None,481.0,,WK061306
21672,1014850_2,None,24.0,,WK061306
21770,M000297,None,775.0,,BU06130623
21774,M001642,None,494.0,,BU06130623
21783,1014850_2,None,27.0,,BU06130623
21879,M000297,None,574.0,,BU06130624
21883,M001642,None,461.0,,BU06130624
21892,1014850_2,None,20.0,,BU06130624
21989,M000297,None,40.0,,BU06130625
21993,M001642,None,916.0,,BU06130625
22002,1014850_2,None,3.0,,BU06130625
22076,M000297,None,1321.0,,BU06130626
22080,M001642,None,469.0,,BU06130626
22089,1014850_2,None,24.0,,BU06130626
22185,M000297,None,0.0,,WK061307
22248,M000297,None,0.0,,BU06130706
22315,M000297,None,53936.0,,GM0361
22319,M001642,None,359.0,,GM0361
22328,1014850_2,None,42.0,,GM0361
22426,M000297,None,7300.0,,WK036101
22430,M001642,None,393.0,,WK036101
22439,1014850_2,None,43.0,,WK036101
22537,M000297,None,1040.0,,BU03610100
22541,M001642,None,275.0,,BU03610100
22550,1014850_2,None,76.0,,BU03610100
22647,M000297,None,676.0,,BU03610101
22651,M001642,None,333.0,,BU03610101
22660,1014850_2,None,47.0,,BU03610101
22757,M000297,None,1107.0,,BU03610102
22761,M001642,None,346.0,,BU03610102
22770,1014850_2,None,53.0,,BU03610102
22866,M000297,None,528.0,,BU03610103
22870,M001642,None,260.0,,BU03610103
22879,1014850_2,None,86.0,,BU03610103
22975,M000297,None,887.0,,BU03610104
22979,M001642,None,426.0,,BU03610104
22988,1014850_2,None,44.0,,BU03610104
23085,M000297,None,727.0,,BU03610105
23089,M001642,None,536.0,,BU03610105
23098,1014850_2,None,22.0,,BU03610105
23194,M000297,None,614.0,,BU03610106
23198,M001642,None,593.0,,BU03610106
23207,1014850_2,None,10.0,,BU03610106
23304,M000297,None,257.0,,BU03610107
23308,M001642,None,507.0,,BU03610107
23317,1014850_2,None,7.0,,BU03610107
23413,M000297,None,812.0,,BU03610108
23417,M001642,None,311.0,,BU03610108
23426,1014850_2,None,43.0,,BU03610108
23522,M000297,None,652.0,,BU03610109
23526,M001642,None,492.0,,BU03610109
23535,1014850_2,None,6.0,,BU03610109
23631,M000297,None,6229.0,,WK036102
23635,M001642,None,393.0,,WK036102
23644,1014850_2,None,38.0,,WK036102
23742,M000297,None,1010.0,,BU03610200
23746,M001642,None,423.0,,BU03610200
23755,1014850_2,None,14.0,,BU03610200
23851,M000297,None,1081.0,,BU03610201
23855,M001642,None,386.0,,BU03610201
23864,1014850_2,None,43.0,,BU03610201
23960,M000297,None,913.0,,BU03610202
23964,M001642,None,442.0,,BU03610202
23973,1014850_2,None,25.0,,BU03610202
24069,M000297,None,856.0,,BU03610203
24073,M001642,None,366.0,,BU03610203
24082,1014850_2,None,43.0,,BU03610203
24179,M000297,None,1052.0,,BU03610204
24183,M001642,None,275.0,,BU03610204
24192,1014850_2,None,83.0,,BU03610204
24289,M000297,None,220.0,,BU03610205
24293,M001642,None,393.0,,BU03610205
24302,1014850_2,None,18.0,,BU03610205
24398,M000297,None,563.0,,BU03610206
24402,M001642,None,335.0,,BU03610206
24411,1014850_2,None,35.0,,BU03610206
24508,M000297,None,515.0,,BU03610208
24512,M001642,None,607.0,,BU03610208
24521,1014850_2,None,9.0,,BU03610208
24617,M000297,None,19.0,,BU03610209
