Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
10452,1014850_2,None,28.0,,BU03580200
10555,M000297,None,318.0,,BU03580201
10556,M001642,None,323.0,,BU03580201
10561,1014800_1,None,79.0,,BU03580201
10562,1014850_2,None,21.0,,BU03580201
10666,M000297,None,2732.0,,BU03580205
10667,M001642,None,357.0,,BU03580205
10672,1014800_1,None,69.0,,BU03580205
10673,1014850_2,None,30.0,,BU03580205
10779,M000297,None,178.0,,BU03580206
10780,M001642,None,294.0,,BU03580206
10785,1014800_1,None,82.0,,BU03580206
10786,1014850_2,None,15.0,,BU03580206
10883,M000297,None,11922.0,,GM0197
10884,M001642,None,195.0,,GM0197
10889,1014800_1,None,70.0,,GM0197
10890,1014850_2,None,29.0,,GM0197
10996,M000297,None,1440.0,,WK019701
10997,M001642,None,270.0,,WK019701
11002,1014800_1,None,86.0,,WK019701
11003,1014850_2,None,13.0,,WK019701
11109,M000297,None,36.0,,BU01970101
11114,1014800_1,None,97.0,,BU01970101
11115,1014850_2,None,3.0,,BU01970101
11188,M000297,None,167.0,,BU01970102
11189,M001642,None,284.0,,BU01970102
11194,1014800_1,None,87.0,,BU01970102
11195,1014850_2,None,11.0,,BU01970102
11298,M000297,None,132.0,,BU01970103
11299,M001642,None,284.0,,BU01970103
11304,1014800_1,None,85.0,,BU01970103
11305,1014850_2,None,15.0,,BU01970103
11407,M000297,None,170.0,,BU01970104
11408,M001642,None,272.0,,BU01970104
11413,1014800_1,None,83.0,,BU01970104
11414,1014850_2,None,15.0,,BU01970104
11514,M000297,None,60.0,,BU01970105
11515,M001642,None,208.0,,BU01970105
11520,1014800_1,None,92.0,,BU01970105
11521,1014850_2,None,8.0,,BU01970105
11599,M000297,None,62.0,,BU01970106
11600,M001642,None,232.0,,BU01970106
11605,1014800_1,None,92.0,,BU01970106
11606,1014850_2,None,8.0,,BU01970106
11684,M000297,None,93.0,,BU01970107
11685,M001642,None,255.0,,BU01970107
11690,1014800_1,None,86.0,,BU01970107
11691,1014850_2,None,13.0,,BU01970107
11788,M000297,None,238.0,,BU01970108
11789,M001642,None,271.0,,BU01970108
11794,1014800_1,None,84.0,,BU01970108
11795,1014850_2,None,16.0,,BU01970108
11895,M000297,None,33.0,,BU01970109
11900,1014800_1,None,73.0,,BU01970109
11901,1014850_2,None,27.0,,BU01970109
11972,M000297,None,239.0,,BU01970110
11973,M001642,None,293.0,,BU01970110
11978,1014800_1,None,87.0,,BU01970110
11979,1014850_2,None,13.0,,BU01970110
12083,M000297,None,185.0,,BU01970111
12084,M001642,None,270.0,,BU01970111
12089,1014800_1,None,87.0,,BU01970111
12090,1014850_2,None,11.0,,BU01970111
12192,M000297,None,25.0,,BU01970112
12197,1014800_1,None,92.0,,BU01970112
12198,1014850_2,None,8.0,,BU01970112
12270,M000297,None,837.0,,WK019702
12271,M001642,None,194.0,,WK019702
12276,1014800_1,None,76.0,,WK019702
12277,1014850_2,None,23.0,,WK019702
12383,M000297,None,75.0,,BU01970201
12384,M001642,None,306.0,,BU01970201
12389,1014800_1,None,80.0,,BU01970201
12390,1014850_2,None,19.0,,BU01970201
12479,M000297,None,81.0,,BU01970202
12480,M001642,None,246.0,,BU01970202
12485,1014800_1,None,85.0,,BU01970202
12486,1014850_2,None,14.0,,BU01970202
12574,M000297,None,28.0,,BU01970203
12579,1014800_1,None,86.0,,BU01970203
12580,1014850_2,None,11.0,,BU01970203
12650,M000297,None,653.0,,BU01970204
12651,M001642,None,172.0,,BU01970204
12656,1014800_1,None,73.0,,BU01970204
12657,1014850_2,None,26.0,,BU01970204
12765,M000297,None,5906.0,,WK019703
12766,M001642,None,179.0,,WK019703
12771,1014800_1,None,69.0,,WK019703
12772,1014850_2,None,30.0,,WK019703
12878,M000297,None,911.0,,BU01970301
12879,M001642,None,170.0,,BU01970301
12884,1014800_1,None,74.0,,BU01970301
12885,1014850_2,None,26.0,,BU01970301
12993,M000297,None,1027.0,,BU01970302
12994,M001642,None,174.0,,BU01970302
12999,1014800_1,None,77.0,,BU01970302
13000,1014850_2,None,23.0,,BU01970302
13108,M000297,None,577.0,,BU01970303
13109,M001642,None,203.0,,BU01970303
13114,1014800_1,None,80.0,,BU01970303
13115,1014850_2,None,20.0,,BU01970303
13223,M000297,None,1356.0,,BU01970304
13224,M001642,None,184.0,,BU01970304
13229,1014800_1,None,67.0,,BU01970304
13230,1014850_2,None,26.0,,BU01970304
13338,M000297,None,274.0,,BU01970305
13339,M001642,None,273.0,,BU01970305
13344,1014800_1,None,86.0,,BU01970305
13345,1014850_2,None,14.0,,BU01970305
13451,M000297,None,440.0,,BU01970306
13452,M001642,None,162.0,,BU01970306
13457,1014800_1,None,81.0,,BU01970306
13458,1014850_2,None,19.0,,BU01970306
13564,M000297,None,1321.0,,BU01970307
13565,M001642,None,161.0,,BU01970307
13570,1014800_1,None,47.0,,BU01970307
13571,1014850_2,None,53.0,,BU01970307
13679,M000297,None,3739.0,,WK019704
13680,M001642,None,194.0,,WK019704
13685,1014800_1,None,64.0,,WK019704
13686,1014850_2,None,35.0,,WK019704
13792,M000297,None,1421.0,,BU01970400
13793,M001642,None,169.0,,BU01970400
13798,1014800_1,None,49.0,,BU01970400
13799,1014850_2,None,47.0,,BU01970400
13907,M000297,None,821.0,,BU01970401
13908,M001642,None,194.0,,BU01970401
13913,1014800_1,None,70.0,,BU01970401
13914,1014850_2,None,30.0,,BU01970401
14022,M000297,None,1015.0,,BU01970402
14023,M001642,None,188.0,,BU01970402
14028,1014800_1,None,69.0,,BU01970402
14029,1014850_2,None,31.0,,BU01970402
14137,M000297,None,132.0,,BU01970403
14138,M001642,None,246.0,,BU01970403
14143,1014800_1,None,86.0,,BU01970403
14144,1014850_2,None,14.0,,BU01970403
14239,M000297,None,101.0,,BU01970408
14240,M001642,None,301.0,,BU01970408
14245,1014800_1,None,84.0,,BU01970408
14246,1014850_2,None,15.0,,BU01970408
14334,M000297,None,249.0,,BU01970409
14335,M001642,None,289.0,,BU01970409
14340,1014800_1,None,88.0,,BU01970409
14341,1014850_2,None,12.0,,BU01970409
14442,M000297,None,12075.0,,GM0059
14443,M001642,None,171.0,,GM0059
14448,1014800_1,None,64.0,,GM0059
14449,1014850_2,None,35.0,,GM0059
14555,M000297,None,5117.0,,WK005900
14556,M001642,None,165.0,,WK005900
14561,1014800_1,None,64.0,,WK005900
14562,1014850_2,None,35.0,,WK005900
14668,M000297,None,2311.0,,BU00590000
14669,M001642,None,164.0,,BU00590000
14674,1014800_1,None,60.0,,BU00590000
14675,1014850_2,None,37.0,,BU00590000
14783,M000297,None,426.0,,BU00590001
14784,M001642,None,166.0,,BU00590001
14789,1014800_1,None,69.0,,BU00590001
14790,1014850_2,None,31.0,,BU00590001
14898,M000297,None,882.0,,BU00590002
14899,M001642,None,145.0,,BU00590002
14904,1014800_1,None,58.0,,BU00590002
14905,1014850_2,None,41.0,,BU00590002
15013,M000297,None,653.0,,BU00590003
15014,M001642,None,154.0,,BU00590003
15019,1014800_1,None,60.0,,BU00590003
15020,1014850_2,None,40.0,,BU00590003
15128,M000297,None,322.0,,BU00590004
15129,M001642,None,142.0,,BU00590004
15134,1014800_1,None,66.0,,BU00590004
15135,1014850_2,None,34.0,,BU00590004
15243,M000297,None,238.0,,BU00590005
15244,M001642,None,233.0,,BU00590005
15249,1014800_1,None,77.0,,BU00590005
15250,1014850_2,None,23.0,,BU00590005
15352,M000297,None,33.0,,BU00590006
15357,1014800_1,None,94.0,,BU00590006
15358,1014850_2,None,3.0,,BU00590006
15428,M000297,None,127.0,,BU00590007
15429,M001642,None,257.0,,BU00590007
15434,1014800_1,None,95.0,,BU00590007
15435,1014850_2,None,5.0,,BU00590007
15529,M000297,None,94.0,,BU00590008
15530,M001642,None,233.0,,BU00590008
15535,1014800_1,None,90.0,,BU00590008
15536,1014850_2,None,9.0,,BU00590008
15626,M000297,None,31.0,,BU00590009
15631,1014800_1,None,90.0,,BU00590009
15632,1014850_2,None,10.0,,BU00590009
15702,M000297,None,1351.0,,WK005901
15703,M001642,None,174.0,,WK005901
15708,1014800_1,None,74.0,,WK005901
15709,1014850_2,None,26.0,,WK005901
15815,M000297,None,108.0,,BU00590100
15816,M001642,None,142.0,,BU00590100
15821,1014800_1,None,80.0,,BU00590100
15822,1014850_2,None,17.0,,BU00590100
15924,M000297,None,642.0,,BU00590102
15925,M001642,None,161.0,,BU00590102
15930,1014800_1,None,69.0,,BU00590102
15931,1014850_2,None,31.0,,BU00590102
16039,M000297,None,437.0,,BU00590103
16040,M001642,None,165.0,,BU00590103
16045,1014800_1,None,73.0,,BU00590103
16046,1014850_2,None,27.0,,BU00590103
16154,M000297,None,22.0,,BU00590107
16159,1014800_1,None,91.0,,BU00590107
16160,1014850_2,None,9.0,,BU00590107
16230,M000297,None,70.0,,BU00590108
16231,M001642,None,301.0,,BU00590108
16236,1014800_1,None,89.0,,BU00590108
16237,1014850_2,None,11.0,,BU00590108
16321,M000297,None,72.0,,BU00590109
16322,M001642,None,272.0,,BU00590109
16327,1014800_1,None,90.0,,BU00590109
16328,1014850_2,None,8.0,,BU00590109
16412,M000297,None,5607.0,,WK005902
16413,M001642,None,175.0,,WK005902
16418,1014800_1,None,62.0,,WK005902
16419,1014850_2,None,36.0,,WK005902
16525,M000297,None,2671.0,,BU00590200
16526,M001642,None,165.0,,BU00590200
16531,1014800_1,None,53.0,,BU00590200
16532,1014850_2,None,42.0,,BU00590200
16640,M000297,None,1671.0,,BU00590201
16641,M001642,None,166.0,,BU00590201
16646,1014800_1,None,64.0,,BU00590201
16647,1014850_2,None,36.0,,BU00590201
16755,M000297,None,361.0,,BU00590202
16756,M001642,None,164.0,,BU00590202
16761,1014800_1,None,76.0,,BU00590202
16762,1014850_2,None,24.0,,BU00590202
16870,M000297,None,310.0,,BU00590203
16871,M001642,None,165.0,,BU00590203
16876,1014800_1,None,67.0,,BU00590203
16877,1014850_2,None,33.0,,BU00590203
16985,M000297,None,153.0,,BU00590206
16986,M001642,None,249.0,,BU00590206
16991,1014800_1,None,64.0,,BU00590206
16992,1014850_2,None,35.0,,BU00590206
17094,M000297,None,104.0,,BU00590207
17095,M001642,None,268.0,,BU00590207
17100,1014800_1,None,89.0,,BU00590207
17101,1014850_2,None,11.0,,BU00590207
17197,M000297,None,149.0,,BU00590208
17198,M001642,None,264.0,,BU00590208
17203,1014800_1,None,95.0,,BU00590208
17204,1014850_2,None,5.0,,BU00590208
17304,M000297,None,188.0,,BU00590209
17305,M001642,None,261.0,,BU00590209
17310,1014800_1,None,84.0,,BU00590209
17311,1014850_2,None,16.0,,BU00590209
17410,M000297,None,8276.0,,GM0482
17411,M001642,None,204.0,,GM0482
17416,1014800_1,None,61.0,,GM0482
17417,1014850_2,None,39.0,,GM0482
17523,M000297,None,2069.0,,WK048201
17524,M001642,None,226.0,,WK048201
17529,1014800_1,None,65.0,,WK048201
17530,1014850_2,None,34.0,,WK048201
17636,M000297,None,382.0,,BU04820101
17637,M001642,None,289.0,,BU04820101
17642,1014800_1,None,74.0,,BU04820101
17643,1014850_2,None,26.0,,BU04820101
17751,M000297,None,388.0,,BU04820102
17752,M001642,None,140.0,,BU04820102
17757,1014800_1,None,28.0,,BU04820102
17758,1014850_2,None,72.0,,BU04820102
17862,M000297,None,647.0,,BU04820103
17863,M001642,None,184.0,,BU04820103
17868,1014800_1,None,75.0,,BU04820103
17869,1014850_2,None,25.0,,BU04820103
17977,M000297,None,200.0,,BU04820104
17978,M001642,None,280.0,,BU04820104
17983,1014800_1,None,86.0,,BU04820104
17984,1014850_2,None,14.0,,BU04820104
18090,M000297,None,452.0,,BU04820105
18091,M001642,None,280.0,,BU04820105
18096,1014800_1,None,67.0,,BU04820105
18097,1014850_2,None,32.0,,BU04820105
18205,M000297,None,1619.0,,WK048202
18206,M001642,None,195.0,,WK048202
18211,1014800_1,None,60.0,,WK048202
18212,1014850_2,None,40.0,,WK048202
18318,M000297,None,243.0,,BU04820201
18319,M001642,None,283.0,,BU04820201
18324,1014800_1,None,91.0,,BU04820201
18325,1014850_2,None,8.0,,BU04820201
18433,M000297,None,569.0,,BU04820202
