Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
1848,1014850_2,None,14.0,,BU16800500
1951,M000297,None,31.0,,BU16800509
1952,M001642,None,434.0,,BU16800509
1957,1014800_1,None,84.0,,BU16800509
1958,1014850_2,None,16.0,,BU16800509
2028,M000297,None,198.0,,WK168006
2029,M001642,None,306.0,,WK168006
2034,1014800_1,None,92.0,,WK168006
2035,1014850_2,None,8.0,,WK168006
2142,M000297,None,192.0,,BU16800600
2143,M001642,None,305.0,,BU16800600
2148,1014800_1,None,92.0,,BU16800600
2149,1014850_2,None,8.0,,BU16800600
2253,M000297,None,6.0,,BU16800609
2305,M000297,None,64.0,,WK168007
2306,M001642,None,276.0,,WK168007
2311,1014800_1,None,92.0,,WK168007
2312,1014850_2,None,8.0,,WK168007
2390,M000297,None,64.0,,BU16800700
2391,M001642,None,276.0,,BU16800700
2396,1014800_1,None,92.0,,BU16800700
2397,1014850_2,None,8.0,,BU16800700
2475,M000297,None,0.0,,BU16800709
2518,M000297,None,43.0,,WK168008
2519,M001642,None,336.0,,WK168008
2524,1014800_1,None,98.0,,WK168008
2525,1014850_2,None,2.0,,WK168008
2594,M000297,None,40.0,,BU16800800
2595,M001642,None,335.0,,BU16800800
2600,1014800_1,None,98.0,,BU16800800
2601,1014850_2,None,3.0,,BU16800800
2669,M000297,None,3.0,,BU16800809
2721,M000297,None,48.0,,WK168009
2722,M001642,None,312.0,,WK168009
2727,1014800_1,None,98.0,,WK168009
2728,1014850_2,None,2.0,,WK168009
2802,M000297,None,47.0,,BU16800900
2803,M001642,None,310.0,,BU16800900
2808,1014800_1,None,98.0,,BU16800900
2809,1014850_2,None,2.0,,BU16800900
2878,M000297,None,1.0,,BU16800909
2925,M000297,None,187.0,,WK168011
2926,M001642,None,230.0,,WK168011
2931,1014800_1,None,76.0,,WK168011
2932,1014850_2,None,24.0,,WK168011
3033,M000297,None,186.0,,BU16801100
3034,M001642,None,230.0,,BU16801100
3039,1014800_1,None,76.0,,BU16801100
3040,1014850_2,None,24.0,,BU16801100
3139,M000297,None,1.0,,BU16801109
3186,M000297,None,106.0,,WK168012
3187,M001642,None,208.0,,WK168012
3192,1014800_1,None,88.0,,WK168012
3193,1014850_2,None,12.0,,WK168012
3282,M000297,None,106.0,,BU16801200
3283,M001642,None,208.0,,BU16801200
3288,1014800_1,None,88.0,,BU16801200
3289,1014850_2,None,12.0,,BU16801200
3376,M000297,None,0.0,,BU16801209
3423,M000297,None,60.0,,WK168013
3424,M001642,None,333.0,,WK168013
3429,1014800_1,None,92.0,,WK168013
3430,1014850_2,None,8.0,,WK168013
3516,M000297,None,46.0,,BU16801300
3517,M001642,None,316.0,,BU16801300
3522,1014800_1,None,91.0,,BU16801300
3523,1014850_2,None,9.0,,BU16801300
3606,M000297,None,14.0,,BU16801309
3664,M000297,None,783.0,,WK168014
3665,M001642,None,297.0,,WK168014
3670,1014800_1,None,74.0,,WK168014
3671,1014850_2,None,26.0,,WK168014
3778,M000297,None,687.0,,BU16801400
3779,M001642,None,285.0,,BU16801400
3784,1014800_1,None,73.0,,BU16801400
3785,1014850_2,None,27.0,,BU16801400
3894,M000297,None,58.0,,BU16801401
3895,M001642,None,395.0,,BU16801401
3900,1014800_1,None,91.0,,BU16801401
3901,1014850_2,None,9.0,,BU16801401
3989,M000297,None,38.0,,BU16801409
3990,M001642,None,359.0,,BU16801409
3995,1014800_1,None,71.0,,BU16801409
3996,1014850_2,None,29.0,,BU16801409
4093,M000297,None,807.0,,WK168015
4094,M001642,None,209.0,,WK168015
4099,1014800_1,None,62.0,,WK168015
4100,1014850_2,None,38.0,,WK168015
4207,M000297,None,790.0,,BU16801500
4208,M001642,None,208.0,,BU16801500
4213,1014800_1,None,62.0,,BU16801500
4214,1014850_2,None,38.0,,BU16801500
4323,M000297,None,17.0,,BU16801501
4382,M000297,None,0.0,,BU16801509
4425,M000297,None,294.0,,WK168016
4426,M001642,None,247.0,,WK168016
4431,1014800_1,None,82.0,,WK168016
4432,1014850_2,None,18.0,,WK168016
4537,M000297,None,280.0,,BU16801600
4538,M001642,None,238.0,,BU16801600
4543,1014800_1,None,82.0,,BU16801600
4544,1014850_2,None,18.0,,BU16801600
4651,M000297,None,12.0,,BU16801601
4708,M000297,None,2.0,,BU16801609
4755,M000297,None,2344.0,,WK168017
4756,M001642,None,283.0,,WK168017
4761,1014800_1,None,67.0,,WK168017
4762,1014850_2,None,33.0,,WK168017
4869,M000297,None,2276.0,,BU16801700
4870,M001642,None,277.0,,BU16801700
4875,1014800_1,None,66.0,,BU16801700
4876,1014850_2,None,34.0,,BU16801700
4985,M000297,None,68.0,,BU16801709
4986,M001642,None,477.0,,BU16801709
4991,1014800_1,None,99.0,,BU16801709
4992,1014850_2,None,1.0,,BU16801709
5076,M000297,None,528.0,,WK168018
5077,M001642,None,264.0,,WK168018
5082,1014800_1,None,82.0,,WK168018
5083,1014850_2,None,18.0,,WK168018
5190,M000297,None,294.0,,BU16801800
5191,M001642,None,225.0,,BU16801800
5196,1014800_1,None,72.0,,BU16801800
5197,1014850_2,None,28.0,,BU16801800
5306,M000297,None,45.0,,BU16801801
5307,M001642,None,311.0,,BU16801801
5312,1014800_1,None,91.0,,BU16801801
5313,1014850_2,None,9.0,,BU16801801
5384,M000297,None,101.0,,BU16801802
5385,M001642,None,284.0,,BU16801802
5390,1014800_1,None,91.0,,BU16801802
5391,1014850_2,None,9.0,,BU16801802
5488,M000297,None,88.0,,BU16801809
5489,M001642,None,346.0,,BU16801809
5494,1014800_1,None,98.0,,BU16801809
5495,1014850_2,None,2.0,,BU16801809
5584,M000297,None,2257.0,,WK168019
5585,M001642,None,303.0,,WK168019
5590,1014800_1,None,72.0,,WK168019
5591,1014850_2,None,28.0,,WK168019
5698,M000297,None,1864.0,,BU16801900
5699,M001642,None,281.0,,BU16801900
5704,1014800_1,None,70.0,,BU16801900
5705,1014850_2,None,30.0,,BU16801900
5814,M000297,None,55.0,,BU16801901
5815,M001642,None,486.0,,BU16801901
5820,1014800_1,None,96.0,,BU16801901
5821,1014850_2,None,4.0,,BU16801901
5909,M000297,None,26.0,,BU16801902
5910,M001642,None,433.0,,BU16801902
5915,1014800_1,None,100.0,,BU16801902
5916,1014850_2,None,0.0,,BU16801902
5985,M000297,None,32.0,,BU16801903
5986,M001642,None,486.0,,BU16801903
5991,1014800_1,None,84.0,,BU16801903
5992,1014850_2,None,16.0,,BU16801903
6072,M000297,None,224.0,,BU16801908
6073,M001642,None,362.0,,BU16801908
6078,1014800_1,None,73.0,,BU16801908
6079,1014850_2,None,27.0,,BU16801908
6188,M000297,None,56.0,,BU16801909
6189,M001642,None,432.0,,BU16801909
6194,1014800_1,None,89.0,,BU16801909
6195,1014850_2,None,11.0,,BU16801909
6281,M000297,None,469.0,,WK168020
6282,M001642,None,368.0,,WK168020
6287,1014800_1,None,82.0,,WK168020
6288,1014850_2,None,18.0,,WK168020
6391,M000297,None,275.0,,BU16802000
6392,M001642,None,334.0,,BU16802000
6397,1014800_1,None,84.0,,BU16802000
6398,1014850_2,None,16.0,,BU16802000
6503,M000297,None,84.0,,BU16802001
6504,M001642,None,346.0,,BU16802001
6509,1014800_1,None,80.0,,BU16802001
6510,1014850_2,None,20.0,,BU16802001
6600,M000297,None,24.0,,BU16802008
6601,M001642,None,525.0,,BU16802008
6606,1014800_1,None,79.0,,BU16802008
6607,1014850_2,None,21.0,,BU16802008
6679,M000297,None,86.0,,BU16802009
6680,M001642,None,456.0,,BU16802009
6685,1014800_1,None,78.0,,BU16802009
6686,1014850_2,None,22.0,,BU16802009
6775,M000297,None,192.0,,WK168021
6776,M001642,None,405.0,,WK168021
6781,1014800_1,None,90.0,,WK168021
6782,1014850_2,None,10.0,,WK168021
6881,M000297,None,110.0,,BU16802100
6882,M001642,None,361.0,,BU16802100
6887,1014800_1,None,85.0,,BU16802100
6888,1014850_2,None,15.0,,BU16802100
6989,M000297,None,35.0,,BU16802101
6990,M001642,None,423.0,,BU16802101
6995,1014800_1,None,94.0,,BU16802101
6996,1014850_2,None,6.0,,BU16802101
7066,M000297,None,47.0,,BU16802109
7067,M001642,None,492.0,,BU16802109
7072,1014800_1,None,98.0,,BU16802109
7073,1014850_2,None,2.0,,BU16802109
7157,M000297,None,13368.0,,GM0358
7158,M001642,None,427.0,,GM0358
7163,1014800_1,None,65.0,,GM0358
7164,1014850_2,None,35.0,,GM0358
7269,M000297,None,5862.0,,WK035800
7270,M001642,None,402.0,,WK035800
7275,1014800_1,None,59.0,,WK035800
7276,1014850_2,None,41.0,,WK035800
7381,M000297,None,1456.0,,BU03580000
7382,M001642,None,407.0,,BU03580000
7387,1014800_1,None,58.0,,BU03580000
7388,1014850_2,None,42.0,,BU03580000
7495,M000297,None,2984.0,,BU03580001
7496,M001642,None,381.0,,BU03580001
7501,1014800_1,None,60.0,,BU03580001
7502,1014850_2,None,40.0,,BU03580001
7609,M000297,None,1126.0,,BU03580004
7610,M001642,None,372.0,,BU03580004
7615,1014800_1,None,56.0,,BU03580004
7616,1014850_2,None,44.0,,BU03580004
7723,M000297,None,296.0,,BU03580005
7724,M001642,None,701.0,,BU03580005
7729,1014800_1,None,73.0,,BU03580005
7730,1014850_2,None,27.0,,BU03580005
7837,M000297,None,3816.0,,WK035801
7838,M001642,None,392.0,,WK035801
7843,1014800_1,None,66.0,,WK035801
7844,1014850_2,None,34.0,,WK035801
7949,M000297,None,3816.0,,BU03580100
7950,M001642,None,392.0,,BU03580100
7955,1014800_1,None,66.0,,BU03580100
7956,1014850_2,None,34.0,,BU03580100
8063,M000297,None,3690.0,,WK035802
8064,M001642,None,502.0,,WK035802
8069,1014800_1,None,72.0,,WK035802
8070,1014850_2,None,28.0,,WK035802
8175,M000297,None,364.0,,BU03580200
8176,M001642,None,505.0,,BU03580200
8181,1014800_1,None,78.0,,BU03580200
8182,1014850_2,None,22.0,,BU03580200
8289,M000297,None,324.0,,BU03580201
8290,M001642,None,528.0,,BU03580201
8295,1014800_1,None,83.0,,BU03580201
8296,1014850_2,None,17.0,,BU03580201
8403,M000297,None,2820.0,,BU03580205
8404,M001642,None,494.0,,BU03580205
8409,1014800_1,None,69.0,,BU03580205
8410,1014850_2,None,31.0,,BU03580205
8517,M000297,None,182.0,,BU03580206
8518,M001642,None,573.0,,BU03580206
8523,1014800_1,None,85.0,,BU03580206
8524,1014850_2,None,15.0,,BU03580206
8627,M000297,None,12095.0,,GM0197
8628,M001642,None,265.0,,GM0197
8633,1014800_1,None,71.0,,GM0197
8634,1014850_2,None,29.0,,GM0197
8741,M000297,None,1491.0,,WK019701
8742,M001642,None,357.0,,WK019701
8747,1014800_1,None,85.0,,WK019701
8748,1014850_2,None,15.0,,WK019701
8855,M000297,None,43.0,,BU01970101
8856,M001642,None,345.0,,BU01970101
8861,1014800_1,None,98.0,,BU01970101
8862,1014850_2,None,2.0,,BU01970101
8938,M000297,None,170.0,,BU01970102
8939,M001642,None,382.0,,BU01970102
8944,1014800_1,None,84.0,,BU01970102
8945,1014850_2,None,16.0,,BU01970102
9050,M000297,None,136.0,,BU01970103
9051,M001642,None,367.0,,BU01970103
9056,1014800_1,None,85.0,,BU01970103
9057,1014850_2,None,15.0,,BU01970103
9160,M000297,None,173.0,,BU01970104
9161,M001642,None,374.0,,BU01970104
9166,1014800_1,None,83.0,,BU01970104
9167,1014850_2,None,17.0,,BU01970104
9272,M000297,None,60.0,,BU01970105
9273,M001642,None,272.0,,BU01970105
9278,1014800_1,None,92.0,,BU01970105
9279,1014850_2,None,8.0,,BU01970105
9359,M000297,None,68.0,,BU01970106
9360,M001642,None,310.0,,BU01970106
9365,1014800_1,None,90.0,,BU01970106
9366,1014850_2,None,10.0,,BU01970106
9454,M000297,None,93.0,,BU01970107
9455,M001642,None,337.0,,BU01970107
9460,1014800_1,None,83.0,,BU01970107
9461,1014850_2,None,17.0,,BU01970107
9558,M000297,None,242.0,,BU01970108
9559,M001642,None,354.0,,BU01970108
9564,1014800_1,None,82.0,,BU01970108
9565,1014850_2,None,18.0,,BU01970108
9668,M000297,None,36.0,,BU01970109
9669,M001642,None,350.0,,BU01970109
9674,1014800_1,None,81.0,,BU01970109
9675,1014850_2,None,19.0,,BU01970109
9752,M000297,None,242.0,,BU01970110
9753,M001642,None,377.0,,BU01970110
9758,1014800_1,None,88.0,,BU01970110
9759,1014850_2,None,12.0,,BU01970110
9864,M000297,None,189.0,,BU01970111
9865,M001642,None,361.0,,BU01970111
9870,1014800_1,None,86.0,,BU01970111
9871,1014850_2,None,14.0,,BU01970111
9974,M000297,None,39.0,,BU01970112
9975,M001642,None,288.0,,BU01970112
9980,1014800_1,None,87.0,,BU01970112
9981,1014850_2,None,13.0,,BU01970112
10057,M000297,None,871.0,,WK019702
10058,M001642,None,262.0,,WK019702
10063,1014800_1,None,79.0,,WK019702
10064,1014850_2,None,21.0,,WK019702
10171,M000297,None,78.0,,BU01970201
10172,M001642,None,402.0,,BU01970201
10177,1014800_1,None,87.0,,BU01970201
10178,1014850_2,None,13.0,,BU01970201
10269,M000297,None,86.0,,BU01970202
10270,M001642,None,320.0,,BU01970202
10275,1014800_1,None,88.0,,BU01970202
10276,1014850_2,None,12.0,,BU01970202
10369,M000297,None,29.0,,BU01970203
10370,M001642,None,385.0,,BU01970203
10375,1014800_1,None,90.0,,BU01970203
10376,1014850_2,None,10.0,,BU01970203
10448,M000297,None,678.0,,BU01970204
10449,M001642,None,233.0,,BU01970204
10454,1014800_1,None,76.0,,BU01970204
10455,1014850_2,None,24.0,,BU01970204
10564,M000297,None,5917.0,,WK019703
10565,M001642,None,246.0,,WK019703
10570,1014800_1,None,71.0,,WK019703
10571,1014850_2,None,29.0,,WK019703
10678,M000297,None,911.0,,BU01970301
10679,M001642,None,229.0,,BU01970301
10684,1014800_1,None,75.0,,BU01970301
10685,1014850_2,None,25.0,,BU01970301
10794,M000297,None,1033.0,,BU01970302
10795,M001642,None,236.0,,BU01970302
10800,1014800_1,None,79.0,,BU01970302
10801,1014850_2,None,21.0,,BU01970302
10910,M000297,None,578.0,,BU01970303
10911,M001642,None,272.0,,BU01970303
10916,1014800_1,None,82.0,,BU01970303
10917,1014850_2,None,18.0,,BU01970303
11026,M000297,None,1286.0,,BU01970304
11027,M001642,None,253.0,,BU01970304
11032,1014800_1,None,74.0,,BU01970304
11033,1014850_2,None,26.0,,BU01970304
11142,M000297,None,340.0,,BU01970305
11143,M001642,None,367.0,,BU01970305
11148,1014800_1,None,84.0,,BU01970305
11149,1014850_2,None,16.0,,BU01970305
11256,M000297,None,439.0,,BU01970306
11257,M001642,None,218.0,,BU01970306
11262,1014800_1,None,84.0,,BU01970306
11263,1014850_2,None,16.0,,BU01970306
11370,M000297,None,1330.0,,BU01970307
11371,M001642,None,224.0,,BU01970307
11376,1014800_1,None,47.0,,BU01970307
11377,1014850_2,None,53.0,,BU01970307
11486,M000297,None,3816.0,,WK019704
11487,M001642,None,260.0,,WK019704
11492,1014800_1,None,65.0,,WK019704
11493,1014850_2,None,35.0,,WK019704
11600,M000297,None,1452.0,,BU01970400
11601,M001642,None,228.0,,BU01970400
11606,1014800_1,None,50.0,,BU01970400
11607,1014850_2,None,50.0,,BU01970400
11716,M000297,None,833.0,,BU01970401
11717,M001642,None,265.0,,BU01970401
11722,1014800_1,None,69.0,,BU01970401
11723,1014850_2,None,31.0,,BU01970401
11832,M000297,None,1023.0,,BU01970402
11833,M001642,None,247.0,,BU01970402
11838,1014800_1,None,72.0,,BU01970402
11839,1014850_2,None,28.0,,BU01970402
11948,M000297,None,143.0,,BU01970403
11949,M001642,None,320.0,,BU01970403
11954,1014800_1,None,87.0,,BU01970403
11955,1014850_2,None,13.0,,BU01970403
12062,M000297,None,106.0,,BU01970408
12063,M001642,None,400.0,,BU01970408
12068,1014800_1,None,88.0,,BU01970408
12069,1014850_2,None,12.0,,BU01970408
12172,M000297,None,259.0,,BU01970409
12173,M001642,None,377.0,,BU01970409
12178,1014800_1,None,86.0,,BU01970409
12179,1014850_2,None,14.0,,BU01970409
12284,M000297,None,12264.0,,GM0059
12285,M001642,None,226.0,,GM0059
12290,1014800_1,None,64.0,,GM0059
12291,1014850_2,None,36.0,,GM0059
12398,M000297,None,5173.0,,WK005900
12399,M001642,None,216.0,,WK005900
12404,1014800_1,None,63.0,,WK005900
12405,1014850_2,None,37.0,,WK005900
12512,M000297,None,2347.0,,BU00590000
12513,M001642,None,208.0,,BU00590000
12518,1014800_1,None,60.0,,BU00590000
12519,1014850_2,None,40.0,,BU00590000
12628,M000297,None,427.0,,BU00590001
12629,M001642,None,218.0,,BU00590001
12634,1014800_1,None,68.0,,BU00590001
12635,1014850_2,None,32.0,,BU00590001
12744,M000297,None,884.0,,BU00590002
12745,M001642,None,191.0,,BU00590002
12750,1014800_1,None,59.0,,BU00590002
12751,1014850_2,None,41.0,,BU00590002
12860,M000297,None,658.0,,BU00590003
12861,M001642,None,202.0,,BU00590003
12866,1014800_1,None,60.0,,BU00590003
12867,1014850_2,None,40.0,,BU00590003
12976,M000297,None,320.0,,BU00590004
12977,M001642,None,189.0,,BU00590004
12982,1014800_1,None,68.0,,BU00590004
12983,1014850_2,None,32.0,,BU00590004
13092,M000297,None,245.0,,BU00590005
13093,M001642,None,318.0,,BU00590005
13098,1014800_1,None,77.0,,BU00590005
13099,1014850_2,None,23.0,,BU00590005
13202,M000297,None,37.0,,BU00590006
13203,M001642,None,331.0,,BU00590006
13208,1014800_1,None,97.0,,BU00590006
13209,1014850_2,None,3.0,,BU00590006
13279,M000297,None,131.0,,BU00590007
13280,M001642,None,343.0,,BU00590007
13285,1014800_1,None,94.0,,BU00590007
13286,1014850_2,None,6.0,,BU00590007
13385,M000297,None,94.0,,BU00590008
13386,M001642,None,326.0,,BU00590008
13391,1014800_1,None,90.0,,BU00590008
13392,1014850_2,None,10.0,,BU00590008
13483,M000297,None,30.0,,BU00590009
13484,M001642,None,353.0,,BU00590009
13489,1014800_1,None,93.0,,BU00590009
13490,1014850_2,None,7.0,,BU00590009
13560,M000297,None,1369.0,,WK005901
13561,M001642,None,234.0,,WK005901
13566,1014800_1,None,74.0,,WK005901
13567,1014850_2,None,26.0,,WK005901
13674,M000297,None,107.0,,BU00590100
13675,M001642,None,194.0,,BU00590100
13680,1014800_1,None,80.0,,BU00590100
13681,1014850_2,None,20.0,,BU00590100
13778,M000297,None,661.0,,BU00590102
13779,M001642,None,215.0,,BU00590102
13784,1014800_1,None,69.0,,BU00590102
13785,1014850_2,None,31.0,,BU00590102
13894,M000297,None,437.0,,BU00590103
13895,M001642,None,224.0,,BU00590103
13900,1014800_1,None,73.0,,BU00590103
13901,1014850_2,None,27.0,,BU00590103
14010,M000297,None,21.0,,BU00590107
14011,M001642,None,329.0,,BU00590107
14016,1014800_1,None,90.0,,BU00590107
14017,1014850_2,None,10.0,,BU00590107
14087,M000297,None,71.0,,BU00590108
14088,M001642,None,376.0,,BU00590108
14093,1014800_1,None,89.0,,BU00590108
14094,1014850_2,None,11.0,,BU00590108
14181,M000297,None,72.0,,BU00590109
14182,M001642,None,359.0,,BU00590109
14187,1014800_1,None,89.0,,BU00590109
14188,1014850_2,None,11.0,,BU00590109
14275,M000297,None,5722.0,,WK005902
14276,M001642,None,233.0,,WK005902
14281,1014800_1,None,61.0,,WK005902
14282,1014850_2,None,39.0,,WK005902
14389,M000297,None,2738.0,,BU00590200
14390,M001642,None,214.0,,BU00590200
14395,1014800_1,None,53.0,,BU00590200
14396,1014850_2,None,47.0,,BU00590200
14505,M000297,None,1697.0,,BU00590201
14506,M001642,None,228.0,,BU00590201
14511,1014800_1,None,64.0,,BU00590201
14512,1014850_2,None,36.0,,BU00590201
14621,M000297,None,364.0,,BU00590202
14622,M001642,None,227.0,,BU00590202
14627,1014800_1,None,76.0,,BU00590202
14628,1014850_2,None,24.0,,BU00590202
14737,M000297,None,319.0,,BU00590203
14738,M001642,None,221.0,,BU00590203
14743,1014800_1,None,66.0,,BU00590203
14744,1014850_2,None,34.0,,BU00590203
14853,M000297,None,160.0,,BU00590206
14854,M001642,None,333.0,,BU00590206
14859,1014800_1,None,63.0,,BU00590206
14860,1014850_2,None,37.0,,BU00590206
14963,M000297,None,105.0,,BU00590207
14964,M001642,None,366.0,,BU00590207
14969,1014800_1,None,86.0,,BU00590207
14970,1014850_2,None,14.0,,BU00590207
15071,M000297,None,148.0,,BU00590208
15072,M001642,None,366.0,,BU00590208
15077,1014800_1,None,95.0,,BU00590208
15078,1014850_2,None,5.0,,BU00590208
15179,M000297,None,191.0,,BU00590209
15180,M001642,None,348.0,,BU00590209
15185,1014800_1,None,84.0,,BU00590209
15186,1014850_2,None,16.0,,BU00590209
15289,M000297,None,8415.0,,GM0482
15290,M001642,None,274.0,,GM0482
15295,1014800_1,None,62.0,,GM0482
15296,1014850_2,None,38.0,,GM0482
15403,M000297,None,2141.0,,WK048201
15404,M001642,None,303.0,,WK048201
15409,1014800_1,None,67.0,,WK048201
15410,1014850_2,None,33.0,,WK048201
15518,M000297,None,382.0,,BU04820101
15519,M001642,None,375.0,,BU04820101
15524,1014800_1,None,75.0,,BU04820101
15525,1014850_2,None,25.0,,BU04820101
15634,M000297,None,387.0,,BU04820102
15635,M001642,None,185.0,,BU04820102
15640,1014800_1,None,31.0,,BU04820102
15641,1014850_2,None,69.0,,BU04820102
15746,M000297,None,674.0,,BU04820103
15747,M001642,None,249.0,,BU04820103
15752,1014800_1,None,74.0,,BU04820103
15753,1014850_2,None,26.0,,BU04820103
15862,M000297,None,200.0,,BU04820104
15863,M001642,None,385.0,,BU04820104
15868,1014800_1,None,84.0,,BU04820104
15869,1014850_2,None,16.0,,BU04820104
15978,M000297,None,498.0,,BU04820105
15979,M001642,None,378.0,,BU04820105
15984,1014800_1,None,72.0,,BU04820105
15985,1014850_2,None,28.0,,BU04820105
16095,M000297,None,1617.0,,WK048202
16096,M001642,None,260.0,,WK048202
16101,1014800_1,None,60.0,,WK048202
16102,1014850_2,None,39.0,,WK048202
16209,M000297,None,243.0,,BU04820201
16210,M001642,None,368.0,,BU04820201
16215,1014800_1,None,92.0,,BU04820201
16216,1014850_2,None,8.0,,BU04820201
16325,M000297,None,568.0,,BU04820202
16326,M001642,None,222.0,,BU04820202
16331,1014800_1,None,61.0,,BU04820202
16332,1014850_2,None,39.0,,BU04820202
16439,M000297,None,160.0,,BU04820203
16440,M001642,None,327.0,,BU04820203
16445,1014800_1,None,71.0,,BU04820203
16446,1014850_2,None,29.0,,BU04820203
16552,M000297,None,3.0,,BU04820204
16604,M000297,None,444.0,,BU04820205
16605,M001642,None,214.0,,BU04820205
16610,1014800_1,None,39.0,,BU04820205
16611,1014850_2,None,61.0,,BU04820205
16720,M000297,None,199.0,,BU04820206
16721,M001642,None,273.0,,BU04820206
16726,1014800_1,None,60.0,,BU04820206
16727,1014850_2,None,40.0,,BU04820206
16836,M000297,None,3080.0,,WK048203
16837,M001642,None,252.0,,WK048203
16842,1014800_1,None,64.0,,WK048203
16843,1014850_2,None,36.0,,WK048203
16950,M000297,None,358.0,,BU04820301
16951,M001642,None,329.0,,BU04820301
16956,1014800_1,None,85.0,,BU04820301
16957,1014850_2,None,15.0,,BU04820301
17066,M000297,None,220.0,,BU04820302
17067,M001642,None,363.0,,BU04820302
17072,1014800_1,None,100.0,,BU04820302
17073,1014850_2,None,0.0,,BU04820302
17178,M000297,None,394.0,,BU04820303
17179,M001642,None,266.0,,BU04820303
17184,1014800_1,None,74.0,,BU04820303
17185,1014850_2,None,25.0,,BU04820303
17294,M000297,None,313.0,,BU04820304
17295,M001642,None,284.0,,BU04820304
17300,1014800_1,None,86.0,,BU04820304
17301,1014850_2,None,14.0,,BU04820304
17408,M000297,None,383.0,,BU04820305
17409,M001642,None,262.0,,BU04820305
17414,1014800_1,None,49.0,,BU04820305
17415,1014850_2,None,51.0,,BU04820305
17522,M000297,None,656.0,,BU04820306
17523,M001642,None,227.0,,BU04820306
17528,1014800_1,None,52.0,,BU04820306
17529,1014850_2,None,48.0,,BU04820306
17638,M000297,None,756.0,,BU04820307
17639,M001642,None,181.0,,BU04820307
17644,1014800_1,None,47.0,,BU04820307
17645,1014850_2,None,53.0,,BU04820307
17752,M000297,None,1499.0,,WK048204
17753,M001642,None,279.0,,WK048204
17758,1014800_1,None,50.0,,WK048204
17759,1014850_2,None,50.0,,WK048204
17866,M000297,None,545.0,,BU04820401
17867,M001642,None,246.0,,BU04820401
17872,1014800_1,None,48.0,,BU04820401
17873,1014850_2,None,52.0,,BU04820401
17980,M000297,None,630.0,,BU04820402
17981,M001642,None,252.0,,BU04820402
17986,1014800_1,None,56.0,,BU04820402
17987,1014850_2,None,44.0,,BU04820402
18096,M000297,None,93.0,,BU04820403
18097,M001642,None,825.0,,BU04820403
18102,1014800_1,None,99.0,,BU04820403
18103,1014850_2,None,1.0,,BU04820403
18196,M000297,None,231.0,,BU04820404
18197,M001642,None,212.0,,BU04820404
