Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
2525,1014850_2,None,2.0,,WK168008
2594,M000297,None,40.0,,BU16800800
2595,M001642,None,289.0,,BU16800800
2600,1014800_1,None,98.0,,BU16800800
2601,1014850_2,None,2.0,,BU16800800
2668,M000297,None,3.0,,BU16800809
2720,M000297,None,48.0,,WK168009
2721,M001642,None,276.0,,WK168009
2726,1014800_1,None,98.0,,WK168009
2727,1014850_2,None,2.0,,WK168009
2803,M000297,None,47.0,,BU16800900
2804,M001642,None,272.0,,BU16800900
2809,1014800_1,None,98.0,,BU16800900
2810,1014850_2,None,2.0,,BU16800900
2884,M000297,None,1.0,,BU16800909
2931,M000297,None,186.0,,WK168011
2932,M001642,None,194.0,,WK168011
2937,1014800_1,None,76.0,,WK168011
2938,1014850_2,None,24.0,,WK168011
3039,M000297,None,186.0,,BU16801100
3040,M001642,None,194.0,,BU16801100
3045,1014800_1,None,76.0,,BU16801100
3046,1014850_2,None,24.0,,BU16801100
3145,M000297,None,0.0,,BU16801109
3192,M000297,None,106.0,,WK168012
3193,M001642,None,179.0,,WK168012
3198,1014800_1,None,87.0,,WK168012
3199,1014850_2,None,13.0,,WK168012
3292,M000297,None,106.0,,BU16801200
3293,M001642,None,179.0,,BU16801200
3298,1014800_1,None,87.0,,BU16801200
3299,1014850_2,None,13.0,,BU16801200
3388,M000297,None,0.0,,BU16801209
3435,M000297,None,60.0,,WK168013
3436,M001642,None,294.0,,WK168013
3441,1014800_1,None,93.0,,WK168013
3442,1014850_2,None,7.0,,WK168013
3526,M000297,None,46.0,,BU16801300
3527,M001642,None,275.0,,BU16801300
3532,1014800_1,None,91.0,,BU16801300
3533,1014850_2,None,9.0,,BU16801300
3602,M000297,None,14.0,,BU16801309
3660,M000297,None,777.0,,WK168014
3661,M001642,None,255.0,,WK168014
3666,1014800_1,None,73.0,,WK168014
3667,1014850_2,None,27.0,,WK168014
3774,M000297,None,680.0,,BU16801400
3775,M001642,None,244.0,,BU16801400
3780,1014800_1,None,72.0,,BU16801400
3781,1014850_2,None,28.0,,BU16801400
3890,M000297,None,58.0,,BU16801401
3891,M001642,None,349.0,,BU16801401
3896,1014800_1,None,90.0,,BU16801401
3897,1014850_2,None,10.0,,BU16801401
3975,M000297,None,39.0,,BU16801409
3976,M001642,None,323.0,,BU16801409
3981,1014800_1,None,74.0,,BU16801409
3982,1014850_2,None,26.0,,BU16801409
4079,M000297,None,799.0,,WK168015
4080,M001642,None,180.0,,WK168015
4085,1014800_1,None,62.0,,WK168015
4086,1014850_2,None,38.0,,WK168015
4193,M000297,None,782.0,,BU16801500
4194,M001642,None,179.0,,BU16801500
4199,1014800_1,None,61.0,,BU16801500
4200,1014850_2,None,39.0,,BU16801500
4309,M000297,None,17.0,,BU16801501
4368,M000297,None,0.0,,BU16801509
4411,M000297,None,293.0,,WK168016
4412,M001642,None,214.0,,WK168016
4417,1014800_1,None,82.0,,WK168016
4418,1014850_2,None,18.0,,WK168016
4525,M000297,None,279.0,,BU16801600
4526,M001642,None,205.0,,BU16801600
4531,1014800_1,None,82.0,,BU16801600
4532,1014850_2,None,18.0,,BU16801600
4641,M000297,None,12.0,,BU16801601
4698,M000297,None,2.0,,BU16801609
4745,M000297,None,2340.0,,WK168017
4746,M001642,None,243.0,,WK168017
4751,1014800_1,None,68.0,,WK168017
4752,1014850_2,None,32.0,,WK168017
4859,M000297,None,2271.0,,BU16801700
4860,M001642,None,237.0,,BU16801700
4865,1014800_1,None,67.0,,BU16801700
4866,1014850_2,None,33.0,,BU16801700
4975,M000297,None,69.0,,BU16801709
4976,M001642,None,420.0,,BU16801709
4981,1014800_1,None,96.0,,BU16801709
4982,1014850_2,None,4.0,,BU16801709
5066,M000297,None,522.0,,WK168018
5067,M001642,None,232.0,,WK168018
5072,1014800_1,None,82.0,,WK168018
5073,1014850_2,None,18.0,,WK168018
5180,M000297,None,290.0,,BU16801800
5181,M001642,None,195.0,,BU16801800
5186,1014800_1,None,72.0,,BU16801800
5187,1014850_2,None,28.0,,BU16801800
5296,M000297,None,43.0,,BU16801801
5297,M001642,None,276.0,,BU16801801
5302,1014800_1,None,93.0,,BU16801801
5303,1014850_2,None,7.0,,BU16801801
5373,M000297,None,101.0,,BU16801802
5374,M001642,None,253.0,,BU16801802
5379,1014800_1,None,91.0,,BU16801802
5380,1014850_2,None,9.0,,BU16801802
5477,M000297,None,88.0,,BU16801809
5478,M001642,None,310.0,,BU16801809
5483,1014800_1,None,97.0,,BU16801809
5484,1014850_2,None,3.0,,BU16801809
5569,M000297,None,2195.0,,WK168019
5570,M001642,None,261.0,,WK168019
5575,1014800_1,None,71.0,,WK168019
5576,1014850_2,None,29.0,,WK168019
5683,M000297,None,1854.0,,BU16801900
5684,M001642,None,245.0,,BU16801900
5689,1014800_1,None,70.0,,BU16801900
5690,1014850_2,None,30.0,,BU16801900
5799,M000297,None,57.0,,BU16801901
5800,M001642,None,398.0,,BU16801901
5805,1014800_1,None,93.0,,BU16801901
5806,1014850_2,None,7.0,,BU16801901
5894,M000297,None,26.0,,BU16801902
5895,M001642,None,375.0,,BU16801902
5900,1014800_1,None,100.0,,BU16801902
5901,1014850_2,None,0.0,,BU16801902
5973,M000297,None,32.0,,BU16801903
5974,M001642,None,428.0,,BU16801903
5979,1014800_1,None,91.0,,BU16801903
5980,1014850_2,None,9.0,,BU16801903
6050,M000297,None,170.0,,BU16801908
6051,M001642,None,302.0,,BU16801908
6056,1014800_1,None,67.0,,BU16801908
6057,1014850_2,None,33.0,,BU16801908
6166,M000297,None,56.0,,BU16801909
6167,M001642,None,389.0,,BU16801909
6172,1014800_1,None,89.0,,BU16801909
6173,1014850_2,None,11.0,,BU16801909
6259,M000297,None,463.0,,WK168020
6260,M001642,None,322.0,,WK168020
6265,1014800_1,None,82.0,,WK168020
6266,1014850_2,None,18.0,,WK168020
6369,M000297,None,274.0,,BU16802000
6370,M001642,None,282.0,,BU16802000
6375,1014800_1,None,84.0,,BU16802000
6376,1014850_2,None,16.0,,BU16802000
6479,M000297,None,84.0,,BU16802001
6480,M001642,None,297.0,,BU16802001
6485,1014800_1,None,81.0,,BU16802001
6486,1014850_2,None,19.0,,BU16802001
6576,M000297,None,23.0,,BU16802008
6577,M001642,None,474.0,,BU16802008
6582,1014800_1,None,65.0,,BU16802008
6583,1014850_2,None,35.0,,BU16802008
6663,M000297,None,82.0,,BU16802009
6664,M001642,None,436.0,,BU16802009
6669,1014800_1,None,82.0,,BU16802009
6670,1014850_2,None,18.0,,BU16802009
6767,M000297,None,191.0,,WK168021
6768,M001642,None,360.0,,WK168021
6773,1014800_1,None,88.0,,WK168021
6774,1014850_2,None,12.0,,WK168021
6875,M000297,None,109.0,,BU16802100
6876,M001642,None,308.0,,BU16802100
6881,1014800_1,None,84.0,,BU16802100
6882,1014850_2,None,16.0,,BU16802100
6981,M000297,None,35.0,,BU16802101
6982,M001642,None,375.0,,BU16802101
6987,1014800_1,None,97.0,,BU16802101
6988,1014850_2,None,3.0,,BU16802101
7058,M000297,None,47.0,,BU16802109
7059,M001642,None,470.0,,BU16802109
7064,1014800_1,None,91.0,,BU16802109
7065,1014850_2,None,9.0,,BU16802109
7148,M000297,None,13217.0,,GM0358
7149,M001642,None,361.0,,GM0358
7154,1014800_1,None,65.0,,GM0358
7155,1014850_2,None,35.0,,GM0358
7260,M000297,None,5805.0,,WK035800
7261,M001642,None,340.0,,WK035800
7266,1014800_1,None,59.0,,WK035800
7267,1014850_2,None,41.0,,WK035800
7372,M000297,None,1425.0,,BU03580000
7373,M001642,None,350.0,,BU03580000
7378,1014800_1,None,59.0,,BU03580000
7379,1014850_2,None,41.0,,BU03580000
7486,M000297,None,2957.0,,BU03580001
7487,M001642,None,320.0,,BU03580001
7492,1014800_1,None,59.0,,BU03580001
7493,1014850_2,None,41.0,,BU03580001
7600,M000297,None,1126.0,,BU03580004
7601,M001642,None,316.0,,BU03580004
7606,1014800_1,None,56.0,,BU03580004
7607,1014850_2,None,44.0,,BU03580004
7714,M000297,None,297.0,,BU03580005
7715,M001642,None,593.0,,BU03580005
7720,1014800_1,None,73.0,,BU03580005
7721,1014850_2,None,27.0,,BU03580005
7828,M000297,None,3805.0,,WK035801
7829,M001642,None,332.0,,WK035801
7834,1014800_1,None,66.0,,WK035801
7835,1014850_2,None,34.0,,WK035801
7940,M000297,None,3805.0,,BU03580100
7941,M001642,None,332.0,,BU03580100
7946,1014800_1,None,66.0,,BU03580100
7947,1014850_2,None,34.0,,BU03580100
8054,M000297,None,3607.0,,WK035802
8055,M001642,None,426.0,,WK035802
8060,1014800_1,None,73.0,,WK035802
8061,1014850_2,None,27.0,,WK035802
8166,M000297,None,362.0,,BU03580200
8167,M001642,None,407.0,,BU03580200
8172,1014800_1,None,77.0,,BU03580200
8173,1014850_2,None,23.0,,BU03580200
8280,M000297,None,321.0,,BU03580201
8281,M001642,None,423.0,,BU03580201
8286,1014800_1,None,82.0,,BU03580201
8287,1014850_2,None,18.0,,BU03580201
8394,M000297,None,2743.0,,BU03580205
8395,M001642,None,425.0,,BU03580205
8400,1014800_1,None,70.0,,BU03580205
8401,1014850_2,None,29.0,,BU03580205
8508,M000297,None,181.0,,BU03580206
8509,M001642,None,480.0,,BU03580206
8514,1014800_1,None,87.0,,BU03580206
8515,1014850_2,None,13.0,,BU03580206
8615,M000297,None,11976.0,,GM0197
8616,M001642,None,223.0,,GM0197
8621,1014800_1,None,71.0,,GM0197
8622,1014850_2,None,29.0,,GM0197
8729,M000297,None,1465.0,,WK019701
8730,M001642,None,314.0,,WK019701
8735,1014800_1,None,85.0,,WK019701
8736,1014850_2,None,15.0,,WK019701
8843,M000297,None,41.0,,BU01970101
8844,M001642,None,279.0,,BU01970101
8849,1014800_1,None,100.0,,BU01970101
8850,1014850_2,None,0.0,,BU01970101
8926,M000297,None,170.0,,BU01970102
8927,M001642,None,335.0,,BU01970102
8932,1014800_1,None,84.0,,BU01970102
8933,1014850_2,None,16.0,,BU01970102
9038,M000297,None,135.0,,BU01970103
9039,M001642,None,324.0,,BU01970103
9044,1014800_1,None,84.0,,BU01970103
9045,1014850_2,None,16.0,,BU01970103
9148,M000297,None,172.0,,BU01970104
9149,M001642,None,328.0,,BU01970104
9154,1014800_1,None,81.0,,BU01970104
9155,1014850_2,None,19.0,,BU01970104
9258,M000297,None,60.0,,BU01970105
9259,M001642,None,229.0,,BU01970105
9264,1014800_1,None,92.0,,BU01970105
9265,1014850_2,None,8.0,,BU01970105
9343,M000297,None,63.0,,BU01970106
9344,M001642,None,272.0,,BU01970106
9349,1014800_1,None,94.0,,BU01970106
9350,1014850_2,None,6.0,,BU01970106
9428,M000297,None,92.0,,BU01970107
9429,M001642,None,294.0,,BU01970107
9434,1014800_1,None,84.0,,BU01970107
9435,1014850_2,None,16.0,,BU01970107
9536,M000297,None,241.0,,BU01970108
9537,M001642,None,315.0,,BU01970108
9542,1014800_1,None,81.0,,BU01970108
9543,1014850_2,None,19.0,,BU01970108
9646,M000297,None,34.0,,BU01970109
9647,M001642,None,334.0,,BU01970109
9652,1014800_1,None,76.0,,BU01970109
9653,1014850_2,None,24.0,,BU01970109
9730,M000297,None,241.0,,BU01970110
9731,M001642,None,325.0,,BU01970110
9736,1014800_1,None,87.0,,BU01970110
9737,1014850_2,None,13.0,,BU01970110
9842,M000297,None,188.0,,BU01970111
9843,M001642,None,320.0,,BU01970111
9848,1014800_1,None,88.0,,BU01970111
9849,1014850_2,None,12.0,,BU01970111
9954,M000297,None,28.0,,BU01970112
9955,M001642,None,278.0,,BU01970112
9960,1014800_1,None,96.0,,BU01970112
9961,1014850_2,None,4.0,,BU01970112
10033,M000297,None,851.0,,WK019702
10034,M001642,None,220.0,,WK019702
10039,1014800_1,None,78.0,,WK019702
10040,1014850_2,None,22.0,,WK019702
10147,M000297,None,78.0,,BU01970201
10148,M001642,None,349.0,,BU01970201
10153,1014800_1,None,85.0,,BU01970201
10154,1014850_2,None,15.0,,BU01970201
10246,M000297,None,84.0,,BU01970202
10247,M001642,None,268.0,,BU01970202
10252,1014800_1,None,88.0,,BU01970202
10253,1014850_2,None,12.0,,BU01970202
10346,M000297,None,28.0,,BU01970203
10347,M001642,None,342.0,,BU01970203
10352,1014800_1,None,86.0,,BU01970203
10353,1014850_2,None,14.0,,BU01970203
10423,M000297,None,661.0,,BU01970204
10424,M001642,None,194.0,,BU01970204
10429,1014800_1,None,75.0,,BU01970204
10430,1014850_2,None,24.0,,BU01970204
10539,M000297,None,5886.0,,WK019703
10540,M001642,None,204.0,,WK019703
10545,1014800_1,None,71.0,,WK019703
10546,1014850_2,None,29.0,,WK019703
10653,M000297,None,912.0,,BU01970301
10654,M001642,None,191.0,,BU01970301
10659,1014800_1,None,75.0,,BU01970301
10660,1014850_2,None,25.0,,BU01970301
10769,M000297,None,1030.0,,BU01970302
10770,M001642,None,198.0,,BU01970302
10775,1014800_1,None,79.0,,BU01970302
10776,1014850_2,None,19.0,,BU01970302
10885,M000297,None,577.0,,BU01970303
10886,M001642,None,227.0,,BU01970303
10891,1014800_1,None,81.0,,BU01970303
10892,1014850_2,None,19.0,,BU01970303
11001,M000297,None,1273.0,,BU01970304
11002,M001642,None,209.0,,BU01970304
11007,1014800_1,None,74.0,,BU01970304
11008,1014850_2,None,26.0,,BU01970304
11117,M000297,None,323.0,,BU01970305
11118,M001642,None,307.0,,BU01970305
11123,1014800_1,None,83.0,,BU01970305
11124,1014850_2,None,17.0,,BU01970305
11231,M000297,None,440.0,,BU01970306
11232,M001642,None,181.0,,BU01970306
11237,1014800_1,None,82.0,,BU01970306
11238,1014850_2,None,18.0,,BU01970306
11345,M000297,None,1331.0,,BU01970307
11346,M001642,None,185.0,,BU01970307
11351,1014800_1,None,47.0,,BU01970307
11352,1014850_2,None,53.0,,BU01970307
11461,M000297,None,3774.0,,WK019704
11462,M001642,None,218.0,,WK019704
11467,1014800_1,None,64.0,,WK019704
11468,1014850_2,None,36.0,,WK019704
11575,M000297,None,1428.0,,BU01970400
11576,M001642,None,188.0,,BU01970400
11581,1014800_1,None,50.0,,BU01970400
11582,1014850_2,None,50.0,,BU01970400
11691,M000297,None,827.0,,BU01970401
11692,M001642,None,220.0,,BU01970401
11697,1014800_1,None,69.0,,BU01970401
11698,1014850_2,None,31.0,,BU01970401
11807,M000297,None,1020.0,,BU01970402
11808,M001642,None,208.0,,BU01970402
11813,1014800_1,None,71.0,,BU01970402
11814,1014850_2,None,29.0,,BU01970402
11923,M000297,None,139.0,,BU01970403
11924,M001642,None,276.0,,BU01970403
11929,1014800_1,None,87.0,,BU01970403
11930,1014850_2,None,13.0,,BU01970403
12037,M000297,None,102.0,,BU01970408
12038,M001642,None,336.0,,BU01970408
12043,1014800_1,None,84.0,,BU01970408
12044,1014850_2,None,16.0,,BU01970408
12137,M000297,None,258.0,,BU01970409
12138,M001642,None,330.0,,BU01970409
12143,1014800_1,None,86.0,,BU01970409
12144,1014850_2,None,14.0,,BU01970409
12248,M000297,None,12129.0,,GM0059
12249,M001642,None,192.0,,GM0059
12254,1014800_1,None,64.0,,GM0059
12255,1014850_2,None,36.0,,GM0059
12362,M000297,None,5120.0,,WK005900
12363,M001642,None,185.0,,WK005900
12368,1014800_1,None,64.0,,WK005900
12369,1014850_2,None,36.0,,WK005900
12476,M000297,None,2303.0,,BU00590000
12477,M001642,None,177.0,,BU00590000
12482,1014800_1,None,61.0,,BU00590000
12483,1014850_2,None,39.0,,BU00590000
12592,M000297,None,426.0,,BU00590001
12593,M001642,None,189.0,,BU00590001
12598,1014800_1,None,68.0,,BU00590001
12599,1014850_2,None,32.0,,BU00590001
12708,M000297,None,883.0,,BU00590002
12709,M001642,None,161.0,,BU00590002
12714,1014800_1,None,58.0,,BU00590002
12715,1014850_2,None,42.0,,BU00590002
12824,M000297,None,657.0,,BU00590003
12825,M001642,None,172.0,,BU00590003
12830,1014800_1,None,60.0,,BU00590003
12831,1014850_2,None,40.0,,BU00590003
12940,M000297,None,323.0,,BU00590004
12941,M001642,None,157.0,,BU00590004
12946,1014800_1,None,67.0,,BU00590004
12947,1014850_2,None,33.0,,BU00590004
13056,M000297,None,239.0,,BU00590005
13057,M001642,None,279.0,,BU00590005
13062,1014800_1,None,76.0,,BU00590005
13063,1014850_2,None,24.0,,BU00590005
13166,M000297,None,34.0,,BU00590006
13167,M001642,None,285.0,,BU00590006
13172,1014800_1,None,94.0,,BU00590006
13173,1014850_2,None,6.0,,BU00590006
13243,M000297,None,130.0,,BU00590007
13244,M001642,None,298.0,,BU00590007
13249,1014800_1,None,93.0,,BU00590007
13250,1014850_2,None,7.0,,BU00590007
13347,M000297,None,94.0,,BU00590008
13348,M001642,None,287.0,,BU00590008
13353,1014800_1,None,88.0,,BU00590008
13354,1014850_2,None,12.0,,BU00590008
13445,M000297,None,31.0,,BU00590009
13446,M001642,None,319.0,,BU00590009
13451,1014800_1,None,90.0,,BU00590009
13452,1014850_2,None,10.0,,BU00590009
13522,M000297,None,1363.0,,WK005901
13523,M001642,None,199.0,,WK005901
13528,1014800_1,None,74.0,,WK005901
13529,1014850_2,None,26.0,,WK005901
13636,M000297,None,107.0,,BU00590100
13637,M001642,None,153.0,,BU00590100
13642,1014800_1,None,78.0,,BU00590100
13643,1014850_2,None,22.0,,BU00590100
13738,M000297,None,654.0,,BU00590102
13739,M001642,None,182.0,,BU00590102
13744,1014800_1,None,68.0,,BU00590102
13745,1014850_2,None,32.0,,BU00590102
13854,M000297,None,437.0,,BU00590103
13855,M001642,None,190.0,,BU00590103
13860,1014800_1,None,73.0,,BU00590103
13861,1014850_2,None,27.0,,BU00590103
13970,M000297,None,22.0,,BU00590107
13971,M001642,None,286.0,,BU00590107
13976,1014800_1,None,91.0,,BU00590107
13977,1014850_2,None,9.0,,BU00590107
14047,M000297,None,71.0,,BU00590108
14048,M001642,None,333.0,,BU00590108
14053,1014800_1,None,92.0,,BU00590108
14054,1014850_2,None,8.0,,BU00590108
14141,M000297,None,72.0,,BU00590109
14142,M001642,None,331.0,,BU00590109
14147,1014800_1,None,93.0,,BU00590109
14148,1014850_2,None,7.0,,BU00590109
14235,M000297,None,5646.0,,WK005902
14236,M001642,None,197.0,,WK005902
14241,1014800_1,None,61.0,,WK005902
14242,1014850_2,None,38.0,,WK005902
14349,M000297,None,2682.0,,BU00590200
14350,M001642,None,181.0,,BU00590200
14355,1014800_1,None,53.0,,BU00590200
14356,1014850_2,None,47.0,,BU00590200
14465,M000297,None,1679.0,,BU00590201
14466,M001642,None,189.0,,BU00590201
14471,1014800_1,None,65.0,,BU00590201
14472,1014850_2,None,35.0,,BU00590201
14581,M000297,None,364.0,,BU00590202
14582,M001642,None,190.0,,BU00590202
14587,1014800_1,None,75.0,,BU00590202
14588,1014850_2,None,24.0,,BU00590202
14697,M000297,None,319.0,,BU00590203
14698,M001642,None,188.0,,BU00590203
14703,1014800_1,None,67.0,,BU00590203
14704,1014850_2,None,33.0,,BU00590203
14813,M000297,None,161.0,,BU00590206
14814,M001642,None,283.0,,BU00590206
14819,1014800_1,None,62.0,,BU00590206
14820,1014850_2,None,38.0,,BU00590206
14923,M000297,None,104.0,,BU00590207
14924,M001642,None,303.0,,BU00590207
14929,1014800_1,None,86.0,,BU00590207
14930,1014850_2,None,14.0,,BU00590207
15031,M000297,None,149.0,,BU00590208
15032,M001642,None,312.0,,BU00590208
15037,1014800_1,None,95.0,,BU00590208
15038,1014850_2,None,5.0,,BU00590208
15139,M000297,None,188.0,,BU00590209
15140,M001642,None,292.0,,BU00590209
15145,1014800_1,None,81.0,,BU00590209
15146,1014850_2,None,19.0,,BU00590209
15246,M000297,None,8353.0,,GM0482
15247,M001642,None,234.0,,GM0482
15252,1014800_1,None,61.0,,GM0482
15253,1014850_2,None,39.0,,GM0482
15360,M000297,None,2105.0,,WK048201
15361,M001642,None,257.0,,WK048201
15366,1014800_1,None,65.0,,WK048201
15367,1014850_2,None,35.0,,WK048201
15475,M000297,None,382.0,,BU04820101
15476,M001642,None,327.0,,BU04820101
15481,1014800_1,None,74.0,,BU04820101
15482,1014850_2,None,26.0,,BU04820101
15591,M000297,None,385.0,,BU04820102
15592,M001642,None,161.0,,BU04820102
15597,1014800_1,None,29.0,,BU04820102
15598,1014850_2,None,70.0,,BU04820102
15703,M000297,None,674.0,,BU04820103
15704,M001642,None,213.0,,BU04820103
15709,1014800_1,None,72.0,,BU04820103
15710,1014850_2,None,28.0,,BU04820103
15819,M000297,None,199.0,,BU04820104
15820,M001642,None,316.0,,BU04820104
15825,1014800_1,None,83.0,,BU04820104
15826,1014850_2,None,16.0,,BU04820104
15935,M000297,None,465.0,,BU04820105
15936,M001642,None,320.0,,BU04820105
15941,1014800_1,None,69.0,,BU04820105
15942,1014850_2,None,31.0,,BU04820105
16052,M000297,None,1618.0,,WK048202
16053,M001642,None,222.0,,WK048202
16058,1014800_1,None,60.0,,WK048202
16059,1014850_2,None,40.0,,WK048202
16166,M000297,None,243.0,,BU04820201
16167,M001642,None,312.0,,BU04820201
16172,1014800_1,None,91.0,,BU04820201
16173,1014850_2,None,9.0,,BU04820201
16282,M000297,None,568.0,,BU04820202
16283,M001642,None,188.0,,BU04820202
16288,1014800_1,None,61.0,,BU04820202
16289,1014850_2,None,39.0,,BU04820202
16398,M000297,None,160.0,,BU04820203
16399,M001642,None,274.0,,BU04820203
16404,1014800_1,None,71.0,,BU04820203
16405,1014850_2,None,29.0,,BU04820203
16511,M000297,None,3.0,,BU04820204
16563,M000297,None,444.0,,BU04820205
16564,M001642,None,187.0,,BU04820205
16569,1014800_1,None,39.0,,BU04820205
16570,1014850_2,None,61.0,,BU04820205
16679,M000297,None,200.0,,BU04820206
16680,M001642,None,238.0,,BU04820206
16685,1014800_1,None,58.0,,BU04820206
16686,1014850_2,None,42.0,,BU04820206
16795,M000297,None,3072.0,,WK048203
16796,M001642,None,218.0,,WK048203
16801,1014800_1,None,64.0,,WK048203
16802,1014850_2,None,36.0,,WK048203
16909,M000297,None,358.0,,BU04820301
16910,M001642,None,289.0,,BU04820301
16915,1014800_1,None,86.0,,BU04820301
16916,1014850_2,None,14.0,,BU04820301
17025,M000297,None,220.0,,BU04820302
17026,M001642,None,316.0,,BU04820302
17031,1014800_1,None,99.0,,BU04820302
17032,1014850_2,None,1.0,,BU04820302
17137,M000297,None,394.0,,BU04820303
17138,M001642,None,228.0,,BU04820303
17143,1014800_1,None,74.0,,BU04820303
17144,1014850_2,None,26.0,,BU04820303
17253,M000297,None,313.0,,BU04820304
17254,M001642,None,250.0,,BU04820304
17259,1014800_1,None,85.0,,BU04820304
17260,1014850_2,None,15.0,,BU04820304
17367,M000297,None,383.0,,BU04820305
17368,M001642,None,222.0,,BU04820305
17373,1014800_1,None,49.0,,BU04820305
17374,1014850_2,None,51.0,,BU04820305
17481,M000297,None,648.0,,BU04820306
17482,M001642,None,197.0,,BU04820306
17487,1014800_1,None,51.0,,BU04820306
17488,1014850_2,None,49.0,,BU04820306
17597,M000297,None,756.0,,BU04820307
17598,M001642,None,155.0,,BU04820307
17603,1014800_1,None,48.0,,BU04820307
17604,1014850_2,None,52.0,,BU04820307
17711,M000297,None,1489.0,,WK048204
17712,M001642,None,236.0,,WK048204
17717,1014800_1,None,50.0,,WK048204
17718,1014850_2,None,50.0,,WK048204
17825,M000297,None,544.0,,BU04820401
17826,M001642,None,212.0,,BU04820401
17831,1014800_1,None,48.0,,BU04820401
17832,1014850_2,None,52.0,,BU04820401
17939,M000297,None,629.0,,BU04820402
17940,M001642,None,216.0,,BU04820402
17945,1014800_1,None,56.0,,BU04820402
17946,1014850_2,None,44.0,,BU04820402
18055,M000297,None,85.0,,BU04820403
18056,M001642,None,664.0,,BU04820403
18061,1014800_1,None,98.0,,BU04820403
18062,1014850_2,None,2.0,,BU04820403
18153,M000297,None,231.0,,BU04820404
18154,M001642,None,190.0,,BU04820404
