Id,Measure,ValueAttribute,Value,StringValue,WijkenEnBuurten
2349,M000297,None,207.0,,BU00070004
2356,1014850_2,None,34.0,,BU00070004
2448,M000297,None,52.0,,BU00070005
2454,1014850_2,None,21.0,,BU00070005
2514,M000297,None,23.0,,BU00070006
2520,1014850_2,None,4.0,,BU00070006
2582,M000297,None,165.0,,BU00070007
2589,1014850_2,None,4.0,,BU00070007
2675,M000297,None,51.0,,BU00070008
2682,1014850_2,None,16.0,,BU00070008
2748,M000297,None,27.0,,BU00070009
2754,1014850_2,None,22.0,,BU00070009
2829,M000297,None,452.0,,WK000701
2836,1014850_2,None,17.0,,WK000701
2922,M000297,None,264.0,,BU00070100
2929,1014850_2,None,22.0,,BU00070100
3017,M000297,None,62.0,,BU00070101
3024,1014850_2,None,11.0,,BU00070101
3097,M000297,None,49.0,,BU00070108
3103,1014850_2,None,4.0,,BU00070108
3170,M000297,None,77.0,,BU00070109
3177,1014850_2,None,16.0,,BU00070109
3257,M000297,None,1789.0,,WK000702
3264,1014850_2,None,30.0,,WK000702
3361,M000297,None,992.0,,BU00070200
3368,1014850_2,None,39.0,,BU00070200
3462,M000297,None,172.0,,BU00070201
3469,1014850_2,None,7.0,,BU00070201
3562,M000297,None,284.0,,BU00070202
3569,1014850_2,None,37.0,,BU00070202
3661,M000297,None,103.0,,BU00070203
3668,1014850_2,None,4.0,,BU00070203
3743,M000297,None,58.0,,BU00070204
3750,1014850_2,None,12.0,,BU00070204
3823,M000297,None,24.0,,BU00070206
3829,1014850_2,None,25.0,,BU00070206
3895,M000297,None,57.0,,BU00070207
3901,1014850_2,None,7.0,,BU00070207
3981,M000297,None,57.0,,BU00070208
3987,1014850_2,None,18.0,,BU00070208
4062,M000297,None,42.0,,BU00070209
4068,1014850_2,None,10.0,,BU00070209
4140,M000297,None,3017.0,,GM0009
4147,1014850_2,None,23.0,,GM0009
4243,M000297,None,2424.0,,WK000900
4250,1014850_2,None,23.0,,WK000900
4347,M000297,None,1791.0,,BU00090000
4354,1014850_2,None,26.0,,BU00090000
4448,M000297,None,185.0,,BU00090001
4455,1014850_2,None,19.0,,BU00090001
4547,M000297,None,179.0,,BU00090002
4554,1014850_2,None,18.0,,BU00090002
4645,M000297,None,57.0,,BU00090003
4652,1014850_2,None,14.0,,BU00090003
4729,M000297,None,30.0,,BU00090005
4735,1014850_2,None,7.0,,BU00090005
4806,M000297,None,182.0,,BU00090009
4813,1014850_2,None,12.0,,BU00090009
4906,M000297,None,593.0,,WK000901
4913,1014850_2,None,21.0,,WK000901
5003,M000297,None,299.0,,BU00090100
5010,1014850_2,None,23.0,,BU00090100
5102,M000297,None,41.0,,BU00090101
5109,1014850_2,None,12.0,,BU00090101
5182,M000297,None,142.0,,BU00090102
5189,1014850_2,None,26.0,,BU00090102
5279,M000297,None,25.0,,BU00090104
5285,1014850_2,None,0.0,,BU00090104
5351,M000297,None,21.0,,BU00090106
5357,1014850_2,None,5.0,,BU00090106
5423,M000297,None,65.0,,BU00090109
5429,1014850_2,None,14.0,,BU00090109
5507,M000297,None,12229.0,,GM0010
5514,1014850_2,None,39.0,,GM0010
5610,M000297,None,8473.0,,WK001000
5617,1014850_2,None,45.0,,WK001000
5714,M000297,None,627.0,,BU00100000
5721,1014850_2,None,61.0,,BU00100000
5820,M000297,None,1113.0,,BU00100001
5827,1014850_2,None,31.0,,BU00100001
5926,M000297,None,2992.0,,BU00100002
5933,1014850_2,None,62.0,,BU00100002
6032,M000297,None,1903.0,,BU00100003
6039,1014850_2,None,35.0,,BU00100003
6138,M000297,None,635.0,,BU00100004
6145,1014850_2,None,14.0,,BU00100004
6242,M000297,None,1203.0,,BU00100005
6249,1014850_2,None,41.0,,BU00100005
6343,M000297,None,307.0,,WK001001
6350,1014850_2,None,12.0,,WK001001
6436,M000297,None,163.0,,BU00100103
6443,1014850_2,None,8.0,,BU00100103
6529,M000297,None,30.0,,BU00100104
6535,1014850_2,None,10.0,,BU00100104
6601,M000297,None,107.0,,BU00100107
6608,1014850_2,None,16.0,,BU00100107
6678,M000297,None,6.0,,BU00100108
6715,M000297,None,1.0,,BU00100109
6765,M000297,None,1717.0,,WK001002
6772,1014850_2,None,29.0,,WK001002
6862,M000297,None,416.0,,BU00100200
6869,1014850_2,None,25.0,,BU00100200
6961,M000297,None,177.0,,BU00100201
6968,1014850_2,None,12.0,,BU00100201
7058,M000297,None,127.0,,BU00100202
7065,1014850_2,None,48.0,,BU00100202
7150,M000297,None,60.0,,BU00100203
7157,1014850_2,None,8.0,,BU00100203
7237,M000297,None,824.0,,BU00100205
7244,1014850_2,None,33.0,,BU00100205
7336,M000297,None,30.0,,BU00100207
7342,1014850_2,None,20.0,,BU00100207
7408,M000297,None,83.0,,BU00100209
7415,1014850_2,None,22.0,,BU00100209
7502,M000297,None,1732.0,,WK001003
7509,1014850_2,None,22.0,,WK001003
7601,M000297,None,310.0,,BU00100300
7608,1014850_2,None,35.0,,BU00100300
7705,M000297,None,533.0,,BU00100301
7712,1014850_2,None,22.0,,BU00100301
7809,M000297,None,419.0,,BU00100302
7816,1014850_2,None,20.0,,BU00100302
7908,M000297,None,122.0,,BU00100303
7915,1014850_2,None,24.0,,BU00100303
7998,M000297,None,79.0,,BU00100304
8005,1014850_2,None,18.0,,BU00100304
8084,M000297,None,43.0,,BU00100305
8090,1014850_2,None,5.0,,BU00100305
8163,M000297,None,226.0,,BU00100309
8170,1014850_2,None,14.0,,BU00100309
8261,M000297,None,97031.0,,GM0014
8268,1014850_2,None,60.0,,GM0014
8363,M000297,None,9341.0,,WK001400
8370,1014850_2,None,76.0,,WK001400
8466,M000297,None,1159.0,,BU00140000
8473,1014850_2,None,76.0,,BU00140000
8568,M000297,None,3266.0,,BU00140001
8575,1014850_2,None,77.0,,BU00140001
8670,M000297,None,1634.0,,BU00140002
8677,1014850_2,None,79.0,,BU00140002
8773,M000297,None,849.0,,BU00140003
8780,1014850_2,None,79.0,,BU00140003
8873,M000297,None,2433.0,,BU00140004
8880,1014850_2,None,71.0,,BU00140004
8978,M000297,None,11776.0,,WK001401
8985,1014850_2,None,70.0,,WK001401
9081,M000297,None,3196.0,,BU00140100
9088,1014850_2,None,61.0,,BU00140100
9185,M000297,None,2306.0,,BU00140101
9192,1014850_2,None,66.0,,BU00140101
9291,M000297,None,22.0,,BU00140102
9297,1014850_2,None,64.0,,BU00140102
9375,M000297,None,1262.0,,BU00140103
9382,1014850_2,None,73.0,,BU00140103
9477,M000297,None,2220.0,,BU00140104
9484,1014850_2,None,77.0,,BU00140104
9583,M000297,None,2727.0,,BU00140105
9590,1014850_2,None,77.0,,BU00140105
9682,M000297,None,43.0,,BU00140106
9688,1014850_2,None,19.0,,BU00140106
9771,M000297,None,13208.0,,WK001402
9778,1014850_2,None,70.0,,WK001402
9875,M000297,None,3350.0,,BU00140200
9882,1014850_2,None,54.0,,BU00140200
9981,M000297,None,910.0,,BU00140201
9988,1014850_2,None,76.0,,BU00140201
10083,M000297,None,3720.0,,BU00140202
10090,1014850_2,None,81.0,,BU00140202
10185,M000297,None,2035.0,,BU00140203
10192,1014850_2,None,75.0,,BU00140203
10289,M000297,None,3024.0,,BU00140204
10296,1014850_2,None,70.0,,BU00140204
10395,M000297,None,136.0,,BU00140205
10402,1014850_2,None,23.0,,BU00140205
10479,M000297,None,8.0,,BU00140206
10539,M000297,None,25.0,,BU00140207
10545,1014850_2,None,32.0,,BU00140207
10616,M000297,None,9287.0,,WK001403
10623,1014850_2,None,79.0,,WK001403
10719,M000297,None,1095.0,,BU00140300
10726,1014850_2,None,87.0,,BU00140300
10821,M000297,None,2044.0,,BU00140301
10828,1014850_2,None,88.0,,BU00140301
10923,M000297,None,3400.0,,BU00140302
10930,1014850_2,None,82.0,,BU00140302
11027,M000297,None,2748.0,,BU00140303
11034,1014850_2,None,67.0,,BU00140303
11131,M000297,None,7079.0,,WK001404
11138,1014850_2,None,73.0,,WK001404
11234,M000297,None,3032.0,,BU00140400
11241,1014850_2,None,70.0,,BU00140400
11335,M000297,None,1498.0,,BU00140401
11342,1014850_2,None,93.0,,BU00140401
11437,M000297,None,1324.0,,BU00140402
11444,1014850_2,None,73.0,,BU00140402
11541,M000297,None,818.0,,BU00140403
11548,1014850_2,None,61.0,,BU00140403
11643,M000297,None,407.0,,BU00140404
11650,1014850_2,None,51.0,,BU00140404
11745,M000297,None,4577.0,,WK001405
11752,1014850_2,None,57.0,,WK001405
11849,M000297,None,2693.0,,BU00140500
11856,1014850_2,None,65.0,,BU00140500
11955,M000297,None,1403.0,,BU00140501
11962,1014850_2,None,51.0,,BU00140501
12056,M000297,None,26.0,,BU00140502
12062,1014850_2,None,69.0,,BU00140502
12129,M000297,None,70.0,,BU00140503
12136,1014850_2,None,16.0,,BU00140503
12223,M000297,None,374.0,,BU00140504
12230,1014850_2,None,25.0,,BU00140504
12313,M000297,None,11.0,,BU00140505
12368,M000297,None,0.0,,BU00140509
12435,M000297,None,12771.0,,WK001406
12442,1014850_2,None,49.0,,WK001406
12538,M000297,None,1374.0,,BU00140600
12545,1014850_2,None,63.0,,BU00140600
12644,M000297,None,1685.0,,BU00140601
12651,1014850_2,None,59.0,,BU00140601
12744,M000297,None,1462.0,,BU00140602
12751,1014850_2,None,43.0,,BU00140602
12850,M000297,None,480.0,,BU00140603
12857,1014850_2,None,43.0,,BU00140603
12955,M000297,None,1755.0,,BU00140604
12962,1014850_2,None,43.0,,BU00140604
13061,M000297,None,1691.0,,BU00140605
13068,1014850_2,None,28.0,,BU00140605
13167,M000297,None,2783.0,,BU00140606
13174,1014850_2,None,72.0,,BU00140606
13271,M000297,None,1265.0,,BU00140607
13278,1014850_2,None,22.0,,BU00140607
13377,M000297,None,276.0,,BU00140608
13384,1014850_2,None,5.0,,BU00140608
13465,M000297,None,0.0,,BU00140609
13520,M000297,None,8327.0,,WK001407
13527,1014850_2,None,55.0,,WK001407
13624,M000297,None,625.0,,BU00140700
13631,1014850_2,None,43.0,,BU00140700
13728,M000297,None,1146.0,,BU00140701
13735,1014850_2,None,65.0,,BU00140701
13828,M000297,None,2662.0,,BU00140702
13835,1014850_2,None,68.0,,BU00140702
13932,M000297,None,3283.0,,BU00140703
13939,1014850_2,None,51.0,,BU00140703
14038,M000297,None,572.0,,BU00140704
14045,1014850_2,None,13.0,,BU00140704
14126,M000297,None,11.0,,BU00140705
14184,M000297,None,28.0,,BU00140709
14190,1014850_2,None,82.0,,BU00140709
14274,M000297,None,6042.0,,WK001408
14281,1014850_2,None,29.0,,WK001408
14378,M000297,None,818.0,,BU00140800
14385,1014850_2,None,56.0,,BU00140800
14484,M000297,None,2005.0,,BU00140801
14491,1014850_2,None,43.0,,BU00140801
14585,M000297,None,63.0,,BU00140802
14592,1014850_2,None,38.0,,BU00140802
14683,M000297,None,1228.0,,BU00140803
14690,1014850_2,None,9.0,,BU00140803
14787,M000297,None,825.0,,BU00140804
14794,1014850_2,None,6.0,,BU00140804
14893,M000297,None,522.0,,BU00140805
14900,1014850_2,None,22.0,,BU00140805
14999,M000297,None,561.0,,BU00140806
15006,1014850_2,None,22.0,,BU00140806
15089,M000297,None,20.0,,BU00140807
15095,1014850_2,None,35.0,,BU00140807
15169,M000297,None,14623.0,,WK001409
15176,1014850_2,None,42.0,,WK001409
15272,M000297,None,1499.0,,BU00140900
15279,1014850_2,None,37.0,,BU00140900
15378,M000297,None,1437.0,,BU00140901
15385,1014850_2,None,48.0,,BU00140901
15482,M000297,None,1816.0,,BU00140902
15489,1014850_2,None,63.0,,BU00140902
15584,M000297,None,905.0,,BU00140903
15591,1014850_2,None,19.0,,BU00140903
15686,M000297,None,88.0,,BU00140904
15693,1014850_2,None,5.0,,BU00140904
15786,M000297,None,3084.0,,BU00140905
15793,1014850_2,None,66.0,,BU00140905
15890,M000297,None,2996.0,,BU00140906
15897,1014850_2,None,39.0,,BU00140906
15996,M000297,None,2005.0,,BU00140907
16003,1014850_2,None,12.0,,BU00140907
16102,M000297,None,793.0,,BU00140908
16109,1014850_2,None,13.0,,BU00140908
16208,M000297,None,4857.0,,GM0015
16215,1014850_2,None,27.0,,GM0015
16311,M000297,None,2153.0,,WK001500
16318,1014850_2,None,33.0,,WK001500
16415,M000297,None,1406.0,,BU00150000
16422,1014850_2,None,40.0,,BU00150000
16516,M000297,None,277.0,,BU00150001
16523,1014850_2,None,25.0,,BU00150001
16615,M000297,None,129.0,,BU00150002
16622,1014850_2,None,19.0,,BU00150002
16714,M000297,None,57.0,,BU00150006
16721,1014850_2,None,11.0,,BU00150006
16803,M000297,None,88.0,,BU00150007
16810,1014850_2,None,24.0,,BU00150007
16892,M000297,None,117.0,,BU00150008
16899,1014850_2,None,7.0,,BU00150008
16985,M000297,None,79.0,,BU00150009
16992,1014850_2,None,11.0,,BU00150009
17073,M000297,None,434.0,,WK001501
17080,1014850_2,None,18.0,,WK001501
17170,M000297,None,289.0,,BU00150100
17177,1014850_2,None,22.0,,BU00150100
17269,M000297,None,145.0,,BU00150109
17276,1014850_2,None,10.0,,BU00150109
17367,M000297,None,1116.0,,WK001502
17374,1014850_2,None,22.0,,WK001502
17471,M000297,None,440.0,,BU00150200
17478,1014850_2,None,32.0,,BU00150200
17570,M000297,None,97.0,,BU00150201
17577,1014850_2,None,11.0,,BU00150201
17665,M000297,None,222.0,,BU00150202
17672,1014850_2,None,27.0,,BU00150202
17764,M000297,None,357.0,,BU00150209
17771,1014850_2,None,10.0,,BU00150209
17864,M000297,None,1154.0,,WK001503
17871,1014850_2,None,23.0,,WK001503
17963,M000297,None,618.0,,BU00150300
17970,1014850_2,None,31.0,,BU00150300
18064,M000297,None,333.0,,BU00150301
18071,1014850_2,None,15.0,,BU00150301
18165,M000297,None,203.0,,BU00150309
18172,1014850_2,None,10.0,,BU00150309
18265,M000297,None,8628.0,,GM0017
18272,1014850_2,None,32.0,,GM0017
18368,M000297,None,7897.0,,WK001700
18375,1014850_2,None,33.0,,WK001700
18472,M000297,None,4594.0,,BU00170000
18479,1014850_2,None,33.0,,BU00170000
18578,M000297,None,2159.0,,BU00170001
18585,1014850_2,None,34.0,,BU00170001
18679,M000297,None,63.0,,BU00170002
18686,1014850_2,None,8.0,,BU00170002
18770,M000297,None,142.0,,BU00170003
18777,1014850_2,None,18.0,,BU00170003
18874,M000297,None,462.0,,BU00170004
18881,1014850_2,None,24.0,,BU00170004
18978,M000297,None,477.0,,BU00170005
18985,1014850_2,None,50.0,,BU00170005
19084,M000297,None,731.0,,WK001701
19091,1014850_2,None,20.0,,WK001701
19188,M000297,None,174.0,,BU00170100
19195,1014850_2,None,18.0,,BU00170100
19285,M000297,None,185.0,,BU00170101
19292,1014850_2,None,29.0,,BU00170101
19386,M000297,None,49.0,,BU00170102
19392,1014850_2,None,18.0,,BU00170102
19462,M000297,None,35.0,,BU00170103
19468,1014850_2,None,6.0,,BU00170103
19536,M000297,None,46.0,,BU00170106
19542,1014850_2,None,20.0,,BU00170106
19615,M000297,None,133.0,,BU00170107
19622,1014850_2,None,16.0,,BU00170107
19710,M000297,None,99.0,,BU00170108
19717,1014850_2,None,16.0,,BU00170108
19792,M000297,None,10.0,,BU00170109
19850,M000297,None,15769.0,,GM0018
19857,1014850_2,None,43.0,,GM0018
19953,M000297,None,3614.0,,WK001801
19960,1014850_2,None,52.0,,WK001801
20057,M000297,None,1892.0,,BU00180101
20064,1014850_2,None,65.0,,BU00180101
20163,M000297,None,493.0,,BU00180102
20170,1014850_2,None,33.0,,BU00180102
20269,M000297,None,160.0,,BU00180103
20276,1014850_2,None,57.0,,BU00180103
20366,M000297,None,243.0,,BU00180104
20373,1014850_2,None,12.0,,BU00180104
20472,M000297,None,325.0,,BU00180105
20479,1014850_2,None,45.0,,BU00180105
20578,M000297,None,244.0,,BU00180106
20585,1014850_2,None,13.0,,BU00180106
20681,M000297,None,257.0,,BU00180107
20688,1014850_2,None,67.0,,BU00180107
20787,M000297,None,5450.0,,WK001802
20794,1014850_2,None,58.0,,WK001802
20891,M000297,None,790.0,,BU00180201
20898,1014850_2,None,56.0,,BU00180201
20997,M000297,None,323.0,,BU00180202
21004,1014850_2,None,41.0,,BU00180202
21099,M000297,None,903.0,,BU00180203
21106,1014850_2,None,79.0,,BU00180203
21184,M000297,None,0.0,,BU00180204
21233,M000297,None,1059.0,,BU00180205
21240,1014850_2,None,72.0,,BU00180205
21337,M000297,None,787.0,,BU00180206
21344,1014850_2,None,23.0,,BU00180206
21441,M000297,None,847.0,,BU00180207
21448,1014850_2,None,72.0,,BU00180207
21543,M000297,None,555.0,,BU00180208
21550,1014850_2,None,42.0,,BU00180208
21624,M000297,None,0.0,,BU00180209
21668,M000297,None,186.0,,BU00180210
21675,1014850_2,None,36.0,,BU00180210
21765,M000297,None,1292.0,,WK001803
21772,1014850_2,None,18.0,,WK001803
21864,M000297,None,185.0,,BU00180301
21871,1014850_2,None,50.0,,BU00180301
21962,M000297,None,371.0,,BU00180302
21969,1014850_2,None,22.0,,BU00180302
22066,M000297,None,307.0,,BU00180303
22073,1014850_2,None,1.0,,BU00180303
22172,M000297,None,364.0,,BU00180304
22179,1014850_2,None,13.0,,BU00180304
22271,M000297,None,65.0,,BU00180305
22278,1014850_2,None,6.0,,BU00180305
22342,M000297,None,0.0,,BU00180306
22392,M000297,None,355.0,,WK001805
22399,1014850_2,None,7.0,,WK001805
22490,M000297,None,280.0,,BU00180501
22497,1014850_2,None,6.0,,BU00180501
22585,M000297,None,75.0,,BU00180502
22592,1014850_2,None,11.0,,BU00180502
22680,M000297,None,680.0,,WK001806
22687,1014850_2,None,10.0,,WK001806
22773,M000297,None,68.0,,BU00180601
22779,1014850_2,None,22.0,,BU00180601
22859,M000297,None,42.0,,BU00180602
22865,1014850_2,None,5.0,,BU00180602
22937,M000297,None,419.0,,BU00180603
22944,1014850_2,None,3.0,,BU00180603
23032,M000297,None,41.0,,BU00180604
23038,1014850_2,None,12.0,,BU00180604
23105,M000297,None,32.0,,BU00180605
23111,1014850_2,None,22.0,,BU00180605
23178,M000297,None,78.0,,BU00180606
23185,1014850_2,None,31.0,,BU00180606
23267,M000297,None,445.0,,WK001807
23274,1014850_2,None,38.0,,WK001807
23371,M000297,None,391.0,,BU00180701
23378,1014850_2,None,42.0,,BU00180701
23472,M000297,None,54.0,,BU00180702
23479,1014850_2,None,13.0,,BU00180702
23566,M000297,None,365.0,,WK001808
23573,1014850_2,None,19.0,,WK001808
23663,M000297,None,131.0,,BU00180801
23670,1014850_2,None,14.0,,BU00180801
23742,M000297,None,0.0,,BU00180802
23782,M000297,None,66.0,,BU00180803
23789,1014850_2,None,11.0,,BU00180803
23871,M000297,None,168.0,,BU00180804
23878,1014850_2,None,27.0,,BU00180804
23959,M000297,None,15.0,,WK001809
24003,M000297,None,15.0,,BU00180901
24065,M000297,None,3553.0,,WK001811
24072,1014850_2,None,35.0,,WK001811
24169,M000297,None,958.0,,BU00181101
24176,1014850_2,None,55.0,,BU00181101
24275,M000297,None,325.0,,BU00181102
24282,1014850_2,None,25.0,,BU00181102
24381,M000297,None,602.0,,BU00181103
24388,1014850_2,None,43.0,,BU00181103
24487,M000297,None,324.0,,BU00181104
24494,1014850_2,None,52.0,,BU00181104
24585,M000297,None,713.0,,BU00181105
24592,1014850_2,None,19.0,,BU00181105
24691,M000297,None,165.0,,BU00181106
24698,1014850_2,None,3.0,,BU00181106
24788,M000297,None,105.0,,BU00181107
24795,1014850_2,None,6.0,,BU00181107
24872,M000297,None,22.0,,BU00181108
24878,1014850_2,None,14.0,,BU00181108
24952,M000297,None,339.0,,BU00181109
24959,1014850_2,None,20.0,,BU00181109
25056,M000297,None,8367.0,,GM0022
25063,1014850_2,None,36.0,,GM0022
25159,M000297,None,4696.0,,WK002200
25166,1014850_2,None,43.0,,WK002200
25258,M000297,None,262.0,,BU00220001
25265,1014850_2,None,12.0,,BU00220001
25362,M000297,None,2075.0,,BU00220002
25369,1014850_2,None,50.0,,BU00220002
25468,M000297,None,1808.0,,BU00220003
25475,1014850_2,None,49.0,,BU00220003
25574,M000297,None,151.0,,BU00220004
25581,1014850_2,None,9.0,,BU00220004
25654,M000297,None,6.0,,BU00220008
25710,M000297,None,394.0,,BU00220009
25717,1014850_2,None,11.0,,BU00220009
25814,M000297,None,1123.0,,WK002201
25821,1014850_2,None,19.0,,WK002201
25918,M000297,None,575.0,,BU00220100
25925,1014850_2,None,31.0,,BU00220100
26019,M000297,None,89.0,,BU00220101
26026,1014850_2,None,4.0,,BU00220101
26106,M000297,None,69.0,,BU00220102
26113,1014850_2,None,4.0,,BU00220102
26188,M000297,None,39.0,,BU00220103
26194,1014850_2,None,11.0,,BU00220103
26261,M000297,None,40.0,,BU00220107
26267,1014850_2,None,5.0,,BU00220107
26334,M000297,None,52.0,,BU00220108
26341,1014850_2,None,12.0,,BU00220108
26419,M000297,None,259.0,,BU00220109
26426,1014850_2,None,7.0,,BU00220109
26517,M000297,None,1948.0,,WK002202
26524,1014850_2,None,35.0,,WK002202
26621,M000297,None,774.0,,BU00220200
26628,1014850_2,None,30.0,,BU00220200
26727,M000297,None,998.0,,BU00220201
26734,1014850_2,None,42.0,,BU00220201
26828,M000297,None,176.0,,BU00220209
26835,1014850_2,None,15.0,,BU00220209
26923,M000297,None,159.0,,WK002204
26930,1014850_2,None,11.0,,WK002204
27014,M000297,None,39.0,,BU00220400
27020,1014850_2,None,18.0,,BU00220400
27086,M000297,None,40.0,,BU00220401
27092,1014850_2,None,5.0,,BU00220401
27159,M000297,None,80.0,,BU00220409
27166,1014850_2,None,10.0,,BU00220409
27248,M000297,None,65.0,,WK002205
27255,1014850_2,None,9.0,,WK002205
27333,M000297,None,36.0,,BU00220500
27339,1014850_2,None,6.0,,BU00220500
27412,M000297,None,29.0,,BU00220509
27418,1014850_2,None,14.0,,BU00220509
27484,M000297,None,250.0,,WK002206
27491,1014850_2,None,22.0,,WK002206
27581,M000297,None,215.0,,BU00220600
27588,1014850_2,None,25.0,,BU00220600
27680,M000297,None,35.0,,BU00220609
27686,1014850_2,None,9.0,,BU00220609
27753,M000297,None,126.0,,WK002207
27760,1014850_2,None,13.0,,WK002207
27850,M000297,None,99.0,,BU00220700
27857,1014850_2,None,15.0,,BU00220700
27945,M000297,None,27.0,,BU00220709
27951,1014850_2,None,4.0,,BU00220709
28022,M000297,None,4621.0,,GM0024
28029,1014850_2,None,34.0,,GM0024
28125,M000297,None,1710.0,,WK002400
28132,1014850_2,None,38.0,,WK002400
28229,M000297,None,1153.0,,BU00240000
28236,1014850_2,None,44.0,,BU00240000
28335,M000297,None,229.0,,BU00240001
28342,1014850_2,None,33.0,,BU00240001
28434,M000297,None,144.0,,BU00240002
28441,1014850_2,None,33.0,,BU00240002
28533,M000297,None,58.0,,BU00240003
28540,1014850_2,None,7.0,,BU00240003
28599,M000297,None,1.0,,BU00240005
28643,M000297,None,44.0,,BU00240008
28649,1014850_2,None,16.0,,BU00240008
28716,M000297,None,81.0,,BU00240009
28723,1014850_2,None,7.0,,BU00240009
28808,M000297,None,732.0,,WK002401
28815,1014850_2,None,23.0,,WK002401
28910,M000297,None,388.0,,BU00240100
28917,1014850_2,None,27.0,,BU00240100
29009,M000297,None,156.0,,BU00240101
29016,1014850_2,None,21.0,,BU00240101
29104,M000297,None,92.0,,BU00240102
29111,1014850_2,None,20.0,,BU00240102
29195,M000297,None,96.0,,BU00240109
29202,1014850_2,None,17.0,,BU00240109
29287,M000297,None,1222.0,,WK002402
29294,1014850_2,None,42.0,,WK002402
29391,M000297,None,991.0,,BU00240200
29398,1014850_2,None,50.0,,BU00240200
29492,M000297,None,38.0,,BU00240201
29498,1014850_2,None,5.0,,BU00240201
29565,M000297,None,54.0,,BU00240202
29571,1014850_2,None,11.0,,BU00240202
29640,M000297,None,29.0,,BU00240203
29646,1014850_2,None,10.0,,BU00240203
29712,M000297,None,110.0,,BU00240209
29719,1014850_2,None,14.0,,BU00240209
29808,M000297,None,957.0,,WK002403
29815,1014850_2,None,27.0,,WK002403
29905,M000297,None,326.0,,BU00240300
29912,1014850_2,None,35.0,,BU00240300
30004,M000297,None,183.0,,BU00240301
30011,1014850_2,None,27.0,,BU00240301
30103,M000297,None,90.0,,BU00240302
30110,1014850_2,None,34.0,,BU00240302
30191,M000297,None,91.0,,BU00240303
30198,1014850_2,None,24.0,,BU00240303
30282,M000297,None,77.0,,BU00240304
30289,1014850_2,None,27.0,,BU00240304
30366,M000297,None,44.0,,BU00240305
30372,1014850_2,None,7.0,,BU00240305
30438,M000297,None,146.0,,BU00240309
30445,1014850_2,None,14.0,,BU00240309
30534,M000297,None,4241.0,,GM0025
30541,1014850_2,None,28.0,,GM0025
30637,M000297,None,3289.0,,WK002500
30644,1014850_2,None,30.0,,WK002500
30741,M000297,None,2202.0,,BU00250000
30748,1014850_2,None,37.0,,BU00250000
30842,M000297,None,262.0,,BU00250002
30849,1014850_2,None,17.0,,BU00250002
30941,M000297,None,202.0,,BU00250003
30948,1014850_2,None,16.0,,BU00250003
31036,M000297,None,142.0,,BU00250004
31043,1014850_2,None,18.0,,BU00250004
31133,M000297,None,70.0,,BU00250005
31140,1014850_2,None,4.0,,BU00250005
31220,M000297,None,97.0,,BU00250006
31227,1014850_2,None,30.0,,BU00250006
31313,M000297,None,63.0,,BU00250007
31319,1014850_2,None,11.0,,BU00250007
31399,M000297,None,84.0,,BU00250008
31406,1014850_2,None,27.0,,BU00250008
31493,M000297,None,167.0,,BU00250009
31500,1014850_2,None,8.0,,BU00250009
31591,M000297,None,952.0,,WK002501
31598,1014850_2,None,22.0,,WK002501
31695,M000297,None,580.0,,BU00250100
31702,1014850_2,None,30.0,,BU00250100
31796,M000297,None,31.0,,BU00250101
31802,1014850_2,None,6.0,,BU00250101
